t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,mu,J2,J3
23240.0,-3889.056032585875,-9012.277954485211,1835.5191787524077,4.235861521812757,-2.610089519143632,-3.8930954659471997,398600.4415,0.0010826269,0.0
23250.0,-3846.6198151767244,-9038.19818924113,1796.5516762540026,4.251353712998862,-2.5739399384572774,-3.900379024631809,398600.4415,0.0010826269,0.0
23260.0,-3804.029524158412,-9063.756405398179,1757.5121188719859,4.266676139743204,-2.537686037420022,-3.907506393085721,398600.4415,0.0010826269,0.0
23270.0,-3761.2868603106285,-9088.951566984055,1718.4020699975345,4.281828176723508,-2.5013292613985767,-3.9144772748340455,398600.4415,0.0010826269,0.0
23280.0,-3718.3935306323683,-9113.78265250114,1679.2230959553008,4.296809205355769,-2.4648710600943344,-3.9212913796391526,398600.4415,0.0010826269,0.0
23290.0,-3675.3512482741453,-9138.248654968862,1639.9767659408594,4.311618613821346,-2.4283128874862654,-3.9279484235143776,398600.4415,0.0010826269,0.0
23300.0,-3632.16173246996,-9162.348581965514,1600.6646519580254,4.3262557970938,-2.3916562017735954,-3.934448128737476,398600.4415,0.0010826269,0.0
23310.0,-3588.826708469024,-9186.08145566961,1561.2883287560508,4.340720156965458,-2.3549024653182578,-3.9407902238638246,398600.4415,0.0010826269,0.0
23320.0,-3545.3479074672737,-9209.446312900776,1521.8493737667134,4.35501110207372,-2.3180531445871253,-3.9469744437393666,398600.4415,0.0010826269,0.0
23330.0,-3501.727066538684,-9232.442205160236,1482.3493670413013,4.36912804792709,-2.2811097100940247,-3.953000529513299,398600.4415,0.0010826269,0.0
23340.0,-3457.9659285663956,-9255.068198670915,1442.7898911875027,4.383070416930928,-2.2440736363415184,-3.9588682286504997,398600.4415,0.0010826269,0.0
23350.0,-3414.0662421736833,-9277.323374417225,1403.172531306213,4.39683763841294,-2.2069464017624694,-3.964577294943691,398600.4415,0.0010826269,0.0
23360.0,-3370.029761654773,-9299.206828184522,1363.4988749282652,4.410429148648374,-2.16972948866138,-3.970127488525341,398600.4415,0.0010826269,0.0
23370.0,-3325.858246905532,-9320.717670598337,1323.7705119510915,4.423844390884953,-2.132424383155503,-3.9755185758792924,398600.4415,0.0010826269,0.0
23380.0,-3281.553463354046,-9341.85502716335,1283.9890345753292,4.437082815367504,-2.0950325751157304,-3.9807503298521287,398600.4415,0.0010826269,0.0
23390.0,-3237.1171818911007,-9362.6180383022,1244.1560372413735,4.450143879362321,-2.0575555581072487,-3.985822529664264,398600.4415,0.0010826269,0.0
23400.0,-3192.551178800589,-9383.005859394134,1204.2731165658913,4.463027047181225,-2.019994829329976,-3.9907349609207605,398600.4415,0.0010826269,0.0
23410.0,-3147.8572356898567,-9403.017660813555,1164.3418712783023,4.475731790205336,-1.9823518895587608,-3.9954874156218687,398600.4415,0.0010826269,0.0
23420.0,-3103.0371394200065,-9422.652627968488,1124.3639021572362,4.4882575869085635,-1.9446282430833612,-4.0000796921732915,398600.4415,0.0010826269,0.0
23430.0,-3058.092682036179,-9441.909961339003,1084.3408119669741,4.500603922880777,-1.9068253976481864,-4.004511595396166,398600.4415,0.0010826269,0.0
23440.0,-3013.025660697825,-9460.788876515668,1044.2742053938864,4.5127702908507,-1.8689448643918116,-4.008782936536761,398600.4415,0.0010826269,0.0
23450.0,-2967.8378776089885,-9479.288604238005,1004.1656889828707,4.524756190708488,-1.8309881577862626,-4.012893533275895,398600.4415,0.0010826269,0.0
23460.0,-2922.53113994862,-9497.408390433045,964.0168710738019,4.536561129528013,-1.792956795576066,-4.016843209738056,398600.4415,0.0010826269,0.0
23470.0,-2877.107259780377,-9515.147496194359,923.8293617301177,4.548184621590196,-1.754852298721083,-4.020631796501995,398600.4415,0.0010826269,0.0
23480.0,-2831.568053924205,-9532.505197660857,883.6047726511134,4.559626188408215,-1.7166761913465787,-4.024259130613968,398600.4415,0.0010826269,0.0
23490.0,-2785.915343992733,-9549.480786363654,843.3447171490026,4.570885358741915,-1.678430000661169,-4.027725055587099,398600.4415,0.0010826269,0.0
23500.0,-2740.1509562784477,-9566.073569127595,803.0508100706314,4.581961668622226,-1.6401152569036075,-4.031029421413464,398600.4415,0.0010826269,0.0
23510.0,-2694.276721675609,-9582.282868086992,762.7246677304732,4.5928546613724155,-1.6017334932823577,-4.034172084572458,398600.4415,0.0010826269,0.0
23520.0,-2648.2944756077727,-9598.108020717918,722.3679078457234,4.603563887628654,-1.5632862459138783,-4.037152908038374,398600.4415,0.0010826269,0.0
23530.0,-2602.2060579549934,-9613.548379869326,681.9821494713187,4.614088905360298,-1.5247750537607814,-4.039971761287748,398600.4415,0.0010826269,0.0
23540.0,-2556.013312980746,-9628.603313793055,641.5690129348836,4.624429279889897,-1.4862014585698653,-4.042628520306444,398600.4415,0.0010826269,0.0
23550.0,-2509.7180892585534,-9643.272206172758,601.1301197716065,4.634584583912917,-1.4475670048100213,-4.045123067596491,398600.4415,0.0010826269,0.0
23560.0,-2463.3222395983494,-9657.554456151798,560.667092659047,4.644554397517179,-1.4088732396100156,-4.0474552921826605,398600.4415,0.0010826269,0.0
23570.0,-2416.827620972571,-9671.449478360151,520.18155535188,4.654338308202002,-1.3701217126961454,-4.049625089618787,398600.4415,0.0010826269,0.0
23580.0,-2370.236094442009,-9684.956702940352,479.6751326165769,4.66393591089707,-1.3313139763297683,-4.0516323619938275,398600.4415,0.0010826269,0.0
23590.0,-2323.54952508141,-9698.075575572539,439.14945016602627,4.673346807980989,-1.2924515852447112,-4.053477017937663,398600.4415,0.0010826269,0.0
23600.0,-2276.769781904857,-9710.805557498625,398.6061345940989,4.6825706092995585,-1.2535360965845475,-4.0551589726266295,398600.4415,0.0010826269,0.0
23610.0,-2229.898737790928,-9723.146125545649,358.0468133101575,4.69160693218374,-1.2145690698397558,-4.0566781477887845,398600.4415,0.0010826269,0.0
23620.0,-2182.938269407646,-9735.096772148334,317.4731144735166,4.700455401467324,-1.17555206678475,-4.0580344717089085,398600.4415,0.0010826269,0.0
23630.0,-2135.890257137239,-9746.657005370917,276.8866669278516,4.709115649504293,-1.1364866514147873,-4.059227879233229,398600.4415,0.0010826269,0.0
23640.0,-2088.756585000708,-9757.826348928269,236.2891001355631,4.7175873161858775,-1.0973743898827495,-4.060258311773876,398600.4415,0.0010826269,0.0
23650.0,-2041.5391405822274,-9768.604342206358,195.6820441120973,4.725870048957305,-1.0582168504358027,-4.0611257173130575,398600.4415,0.0010826269,0.0
23660.0,-1994.239814953377,-9778.990540282099,155.0671293602254,4.733963502834231,-1.0190156033519318,-4.061830050406964,398600.4415,0.0010826269,0.0
23670.0,-1946.8605025972258,-9788.984513942627,114.44598680428624,4.7418673404188585,-0.9797722208763505,-4.062371272189387,398600.4415,0.0010826269,0.0
23680.0,-1899.4031013322729,-9798.585849704046,73.82024772439149,4.749581231915739,-0.9404882771577889,-4.062749350375055,398600.4415,0.0010826269,0.0
23690.0,-1851.869512236259,-9807.794149829668,33.19154369060038,4.757104855147257,-0.9011653481846571,-4.062964259262695,398600.4415,0.0010826269,0.0
23700.0,-1804.2616395698585,-9816.609032347826,-7.438493502937376,4.764437895568782,-0.8618050117210844,-4.063015979737792,398600.4415,0.0010826269,0.0
23710.0,-1756.5813907002635,-9825.030131069265,-48.06823190386456,4.771580046283507,-0.8224088472428376,-4.062904499275074,398600.4415,0.0010826269,0.0
23720.0,-1708.830676024671,-9833.057095604174,-88.69603946752454,4.778531008056946,-0.7829784358731138,-4.062629811940698,398600.4415,0.0010826269,0.0
23730.0,-1661.0114088936843,-9840.689591378892,-129.3202841228915,4.785290489331112,-0.7435153603182121,-4.062191918394145,398600.4415,0.0010826269,0.0
23740.0,-1613.1255055346383,-9847.927299652341,-169.93933383851981,4.791858206238353,-0.7040212048030807,-4.061590825889822,398600.4415,0.0010826269,0.0
23750.0,-1565.174884974861,-9854.769917532207,-210.55155668850807,4.798233882614855,-0.6644975550067447,-4.060826548278361,398600.4415,0.0010826269,0.0
23760.0,-1517.161468964883,-9861.217157990928,-251.15532091848127,4.804417250013803,-0.624945997997606,-4.059899106007626,398600.4415,0.0010826269,0.0
23770.0,-1469.0871819016033,-9867.268749881538,-291.7489950115787,4.810408047718211,-0.5853681221686278,-4.058808526123412,398600.4415,0.0010826269,0.0
23780.0,-1420.9539507514244,-9872.924437953372,-332.3309477544549,4.816206022753388,-0.5457655171723903,-4.057554842269843,398600.4415,0.0010826269,0.0
23790.0,-1372.763704973368,-9878.183982867735,-372.8995483032825,4.821810929899073,-0.5061397738560303,-4.05613809468946,398600.4415,0.0010826269,0.0
23800.0,-1324.5183764421797,-9883.0471612135,-413.4531662497611,4.827222531701218,-0.4664924841960538,-4.054558330223007,398600.4415,0.0010826269,0.0
23810.0,-1276.2198993714383,-9887.513765522754,-453.99017168712544,4.832440598483412,-0.42682524123303045,-4.052815602308903,398600.4415,0.0010826269,0.0
23820.0,-1227.8702102366747,-9891.583604286472,-494.50893527614994,4.837464908357954,-0.3871396390061659,-4.0509099709823975,398600.4415,0.0010826269,0.0
23830.0,-1179.4712476985171,-9895.256501970302,-535.0078283111507,4.842295247236568,-0.34743727248775125,-4.048841502874417,398600.4415,0.0010826269,0.0
23840.0,-1131.0249525164154,-9898.532298968685,-575.4852227843544,4.8469314088429,-0.30771973752101,-4.046610271212408,398600.4415,0.0010826269,0.0
23850.0,-1082.5332674380827,-9901.41085142612,-615.9394914500552,4.85137319472921,-0.26798863076607593,-4.04421635582591,398600.4415,0.0010826269,0.0
23860.0,-1033.9981371770455,-9903.89203161196,-656.3690079004673,4.855620414273742,-0.2282455496140291,-4.041659843131193,398600.4415,0.0010826269,0.0
23870.0,-985.4215083172106,-9905.975727783818,-696.7721466238133,4.8596728846954855,-0.18849209212894671,-4.038940826134639,398600.4415,0.0010826269,0.0
23880.0,-936.805329231001,-9907.661844173796,-737.1472830699512,4.863530431064128,-0.14872985698356214,-4.036059404431128,398600.4415,0.0010826269,0.0
23890.0,-888.151550000819,-9908.950300997505,-777.492793716732,4.8671928863088585,-0.10896044339357225,-4.033015684201283,398600.4415,0.0010826269,0.0
23900.0,-839.4621223404207,-9909.841034461857,-817.8070561362435,4.870660091226861,-0.06918545105192558,-4.02980977820845,398600.4415,0.0010826269,0.0
23910.0,-790.7389995162043,-9910.333996771644,-858.088449060939,4.873931894491505,-0.029406480063093265,-4.026441805795424,398600.4415,0.0010826269,0.0
23920.0,-741.9841362684167,-9910.429156134966,-898.335352449659,4.877008152660223,0.010374869122678765,-4.022911892880914,398600.4415,0.0010826269,0.0
23930.0,-693.1994887322812,-9910.126496767545,-938.5461475535468,4.8798887301820715,0.05015699577513255,-4.019220171955736,398600.4415,0.0010826269,0.0
23940.0,-644.3870143590502,-9909.426018895982,-978.7192169818652,4.8825734994049785,0.08993829894977767,-4.015366782078759,398600.4415,0.0010826269,0.0
23950.0,-595.548671836984,-9908.327738759976,-1018.8529447677159,4.885062340582669,0.12971717755368567,-4.011351868872573,398600.4415,0.0010826269,0.0
23960.0,-546.6864210122643,-9906.83168861359,-1058.9457164336654,4.887355141881273,0.16949203041129868,-4.007175584518884,398600.4415,0.0010826269,0.0
23970.0,-497.802222809839,-9904.93791672556,-1098.9959190572845,4.889451799385607,0.20926125633025172,-4.002838087753652,398600.4415,0.0010826269,0.0
23980.0,-448.8980391542078,-9902.646487378728,-1139.0019413366017,4.891352217105125,0.2490232541672076,-3.998339543861945,398600.4415,0.0010826269,0.0
23990.0,-399.97583289014733,-9899.95748086865,-1178.9621736554777,4.893056306979548,0.2887764228937043,-3.993680124672526,398600.4415,0.0010826269,0.0
24000.0,-351.037567703382,-9896.870993501372,-1218.875008148901,4.894563988884156,0.328519161662014,-3.988860008552156,398600.4415,0.0010826269,0.0
24010.0,-302.08520804120417,-9893.38713759048,-1258.7388387682163,4.8958751906347455,0.36824986987101127,-3.9838793803996255,398600.4415,0.0010826269,0.0
24020.0,-253.120719033044,-9889.506041453438,-1298.5520613462772,4.896989847992255,0.4079669472320526,-3.9787384316395,398600.4415,0.0010826269,0.0
24030.0,-204.14606641099545,-9885.227849407254,-1338.3130736625426,4.8979079046670435,0.4476687938348649,-3.9734373602155864,398600.4415,0.0010826269,0.0
24040.0,-155.16321643030108,-9880.552721763535,-1378.0202755081068,4.898629312322833,0.4873538102134416,-3.9679763705841125,398600.4415,0.0010826269,0.0
24050.0,-106.17413578979813,-9875.480834822974,-1417.6720687506777,4.899154030580304,0.5270203974119467,-3.96235567370662,398600.4415,0.0010826269,0.0
24060.0,-57.180791552328856,-9870.012380869292,-1457.2668573994997,4.8994820270203405,0.5666669570506269,-3.9565754870425693,398600.4415,0.0010826269,0.0
24070.0,-8.185151065122227,-9864.147568162714,-1496.8030476702313,4.899613277186934,0.606291891391727,-3.950636034541656,398600.4415,0.0010826269,0.0
24080.0,40.81081811985541,-9857.886620933003,-1536.279048049776,4.899547764589724,0.6458936034054144,-3.944537546635828,398600.4415,0.0010826269,0.0
24090.0,89.80514832557265,-9851.229779372083,-1575.6932693610763,4.8992854807061885,0.685470496835705,-3.938280260231015,398600.4415,0.0010826269,0.0
24100.0,138.79587182962655,-9844.177299626344,-1615.0441248278698,4.898826424983482,0.7250209762663957,-3.9318644186985563,398600.4415,0.0010826269,0.0
24110.0,187.78102094395513,-9836.729453788614,-1654.3300301394129,4.898170604839904,0.7645434471869978,-3.9252902718663325,398600.4415,0.0010826269,0.0
24120.0,236.75862809456362,-9828.886529889878,-1693.5494035151787,4.897318035666011,0.8040363160586745,-3.918558076009596,398600.4415,0.0010826269,0.0
24130.0,285.7267259012608,-9820.648831890807,-1732.70066576953,4.896268740825361,0.8434979903801791,-3.9116680938414965,398600.4415,0.0010826269,0.0
24140.0,334.6833472574044,-9812.016679673077,-1771.7822403763716,4.895022751654889,0.8829268787537943,-3.9046205945033035,398600.4415,0.0010826269,0.0
24150.0,383.6265254096529,-9802.990409030597,-1810.79255353379,4.893580107464918,0.9223213909512729,-3.8974158535543233,398600.4415,0.0010826269,0.0
24160.0,432.5542940377113,-9793.570371660635,-1849.730034228677,4.8919408555387855,0.9616799379797767,-3.8900541529615036,398600.4415,0.0010826269,0.0
24170.0,481.46468733408256,-9783.756935154928,-1888.5931143013493,4.890105051132108,1.0010009321478128,-3.8825357810887287,398600.4415,0.0010826269,0.0
24180.0,530.3557400838085,-9773.550482990777,-1927.3802285101635,4.888072757471655,1.0402827871311726,-3.8748610326858035,398600.4415,0.0010826269,0.0
24190.0,579.2254877442028,-9762.951414522224,-1966.0898145961312,4.885844045753856,1.079523918038862,-3.86703020887712,398600.4415,0.0010826269,0.0
24200.0,628.0719665245704,-9751.960144971306,-2004.720313347538,4.883418995142906,1.1187227414790326,-3.8590436171500078,398600.4415,0.0010826269,0.0
24210.0,676.8932134659121,-9740.577105419465,-2043.2701686645726,4.8807976927685015,1.1578776756249074,-3.850901571342767,398600.4415,0.0010826269,0.0
24220.0,725.6872665192699,-9728.802742749847,-2081.7378276153304,4.877980233725482,1.1969871402782817,-3.842604391634653,398600.4415,0.0010826269,0.0
24230.0,774.4521646217291,-9716.637519375903,-2120.121740457247,4.874966721083103,1.236049556921965,-3.8341524045455477,398600.4415,0.0010826269,0.0
24240.0,823.1859477886547,-9704.081913644259,-2158.4203607749237,4.8717572658626676,1.2750633488054504,-3.825545942904304,398600.4415,0.0010826269,0.0
24250.0,871.88665718466,-9691.136419690078,-2196.6321455167563,4.868351987040208,1.3140269410047725,-3.8167853458418137,398600.4415,0.0010826269,0.0
24260.0,920.5523352022675,-9677.801547379702,-2234.7555550512548,4.864751011544603,1.3529387604859033,-3.8078709587797457,398600.4415,0.0010826269,0.0
24270.0,969.1810255419905,-9664.077822294474,-2272.7890532308197,4.860954474253392,1.3917972361700812,-3.7988031334170884,398600.4415,0.0010826269,0.0
24280.0,1017.770773292266,-9649.96578571336,-2310.731107455221,4.856962517988296,1.4306007989990428,-3.7895822277164513,398600.4415,0.0010826269,0.0
24290.0,1066.3196250092465,-9635.465994594424,-2348.5801887347766,4.852775293510414,1.4693478820001649,-3.7802086058901216,398600.4415,0.0010826269,0.0
24300.0,1114.8256287964537,-9620.579021555162,-2386.334771753246,4.848392959515106,1.508036920351506,-3.7706826383858734,398600.4415,0.0010826269,0.0
24310.0,1163.2868343842995,-9605.30545485178,-2423.9933349304547,4.843815682626566,1.546666351446755,-3.7610047018725328,398600.4415,0.0010826269,0.0
24320.0,1211.7012932094792,-9589.645898357427,-2461.554360484648,4.839043637392068,1.585234614960077,-3.7511751792252914,398600.4415,0.0010826269,0.0
24330.0,1260.0670584942427,-9573.600971539456,-2499.016334494599,4.834077006275898,1.623740152910863,-3.7411944595107696,398600.4415,0.0010826269,0.0
24340.0,1308.3821853255445,-9557.171309435727,-2536.377746961469,4.828915979652956,1.6621814097283771,-3.7310629379718283,398600.4415,0.0010826269,0.0
24350.0,1356.644730734083,-9540.35756263002,-2573.6370918704383,4.823560755802041,1.7005568323163007,-3.720781016012127,398600.4415,0.0010826269,0.0
24360.0,1404.8527537732284,-9523.16039722658,-2610.792867252118,4.818011540898795,1.738864870117174,-3.7103491011804213,398600.4415,0.0010826269,0.0
24370.0,1453.0043155978499,-9505.580494823864,-2647.8435752437454,4.812268549008332,1.7771039751767332,-3.6997676071546106,398600.4415,0.0010826269,0.0
24380.0,1501.0974795430395,-9487.618552487498,-2684.7877221501867,4.80633200207752,1.8152726022081396,-3.689036953725522,398600.4415,0.0010826269,0.0
24390.0,1549.1303112027447,-9469.275282722532,-2721.6238185047437,4.800202129926942,1.8533692086561036,-3.678157566780431,398600.4415,0.0010826269,0.0
24400.0,1597.100878508309,-9450.551413444997,-2758.350379129787,4.7938791702425085,1.8913922547608975,-3.6671298782863264,398600.4415,0.0010826269,0.0
24410.0,1645.0072518069303,-9431.447687952814,-2794.9659231972173,4.787363368566736,1.9293402036222607,-3.6559543262729055,398600.4415,0.0010826269,0.0
24420.0,1692.8475039400341,-9411.964864896136,-2831.468974288772,4.780654978289685,1.9672115212631915,-3.6446313548153055,398600.4415,0.0010826269,0.0
24430.0,1740.6197103215786,-9392.10371824711,-2867.858060456181,4.77375426063955,2.005004676693628,-3.633161414016568,398600.4415,0.0010826269,0.0
24440.0,1788.3219490162812,-9371.865037269146,-2904.1317142811918,4.766661484672911,2.0427181419740137,-3.6215449599898313,398600.4415,0.0010826269,0.0
24450.0,1835.9523008177853,-9351.249626485715,-2940.288472935462,4.759376927264624,2.080350392278749,-3.609782454840257,398600.4415,0.0010826269,0.0
24460.0,1883.508849326763,-9330.258305648726,-2976.3268782403416,4.751900873097374,2.117899905959526,-3.5978743666466784,398600.4415,0.0010826269,0.0
24470.0,1930.9896810289617,-9308.89190970653,-3012.24547672655,4.744233614650871,2.1553651646085443,-3.5858211694429785,398600.4415,0.0010826269,0.0
24480.0,1978.3928853732,-9287.151288771582,-3048.0428196937564,4.736375452190683,2.192744653121611,-3.5736233431991895,398600.4415,0.0010826269,0.0
24490.0,2025.7165548493158,-9265.03730808782,-3083.7174632700785,4.728326693756726,2.230036859761115,-3.5612813738023172,398600.4415,0.0010826269,0.0
24500.0,2072.9587850660737,-9242.550847997785,-3119.267968471508,4.720087655151379,2.267240276218886,-3.5487957530368854,398600.4415,0.0010826269,0.0
24510.0,2120.1176748290336,-9219.692803909556,-3154.6929012612754,4.7116586599272505,2.3043533976789266,-3.5361669785651957,398600.4415,0.0010826269,0.0
24520.0,2167.191326218388,-9196.464086263506,-3189.99083260916,4.7030400393745735,2.341374722880021,-3.523395553907312,398600.4415,0.0010826269,0.0
24530.0,2214.177844666771,-9172.865620498947,-3225.1603385507606,4.694232132508233,2.3783027541782182,-3.5104819884207514,398600.4415,0.0010826269,0.0
24540.0,2261.0753390370446,-9148.898347020713,-3260.2000002467357,4.68523528605443,2.4151359976091906,-3.4974267972799,398600.4415,0.0010826269,0.0
24550.0,2307.8819217000673,-9124.563221165696,-3295.108404042024,4.676049854436972,2.451872962950459,-3.484230501455129,398600.4415,0.0010826269,0.0
24560.0,2354.5957086124486,-9099.861213169406,-3329.8841415250545,4.666676199763187,2.488512163783496,-3.4708936276916327,398600.4415,0.0010826269,0.0
24570.0,2401.2148193942944,-9074.79330813259,-3364.5258095869585,4.657114691809469,2.5250521175556933,-3.4574167084879663,398600.4415,0.0010826269,0.0
24580.0,2447.73737740695,-9049.360505987941,-3399.032010480793,4.647365708006441,2.5614913456421977,-3.4438002820742977,398600.4415,0.0010826269,0.0
24590.0,2494.161509830744,-9023.563821466967,-3433.401351880787,4.637429633423736,2.5978283734076166,-3.4300448923903604,398600.4415,0.0010826269,0.0
24600.0,2540.485347713535,-8997.404283932863,-3467.6324468969933,4.6273068607624985,2.6340617302625358,-3.416151089070594,398600.4415,0.0010826269,0.0
24610.0,2586.707026040114,-8970.882937288367,-3501.723914118624,4.616997790343165,2.6701899497221073,-3.402119427425059,398600.4415,0.0010826269,0.0
24620.0,2632.82468387139,-8944.000840234059,-3535.6743777685942,4.606502830071772,2.706211569478459,-3.3879504684004464,398600.4415,0.0010826269,0.0
24630.0,2678.836464382349,-8916.759066066737,-3569.482467704152,4.595822395433437,2.7421251314558686,-3.3736447785662387,398600.4415,0.0010826269,0.0
24640.0,2724.740514938246,-8889.158702636618,-3603.146819473362,4.584956909475887,2.7779291818713014,-3.3592029300917985,398600.4415,0.0010826269,0.0
24650.0,2770.5349871711005,-8861.200852306452,-3636.666074372134,4.573906802792521,2.813622271294873,-3.3446255007230943,398600.4415,0.0010826269,0.0
24660.0,2816.2180370558326,-8832.886631909574,-3670.038879500795,4.5626725135051895,2.849202954710109,-3.329913073759208,398600.4415,0.0010826269,0.0
24670.0,2861.787824986064,-8804.217172706927,-3703.26388782022,4.551254487246675,2.884669791574018,-3.3150662380286384,398600.4415,0.0010826269,0.0
24680.0,2907.2425158495753,-8775.193620343123,-3736.339758207539,4.539653177142889,2.9200213458769526,-3.3000855878653903,398600.4415,0.0010826269,0.0
24690.0,2952.5802791034507,-8745.817134801544,-3769.2651555114303,4.527869043794767,2.955256186202284,-3.2849717230848494,398600.4415,0.0010826269,0.0
24700.0,2997.7992888489116,-8716.088890358553,-3802.038750607028,4.515902555259877,2.9903728857858662,-3.2697252489594493,398600.4415,0.0010826269,0.0
24710.0,3042.8977239058536,-8686.010075536837,-3834.659220450446,4.503754187033718,3.0253700225753013,-3.254346776194112,398600.4415,0.0010826269,0.0
24720.0,3087.873767887104,-8655.581893057928,-3867.1252481329484,4.491424422030733,3.0602461792889972,-3.238836920901485,398600.4415,0.0010826269,0.0
24730.0,3132.725609272403,-8624.805559793944,-3899.4355229347666,4.47891375056501,3.09499994347502,-3.2231963045769465,398600.4415,0.0010826269,0.0
24740.0,3177.45144148213,-8593.682306718574,-3931.5887403786,4.46622267033068,3.12962990756974,-3.2074255540734025,398600.4415,0.0010826269,0.0
24750.0,3222.049462950784,-8562.213378857377,-3963.583602282792,4.453351686382019,3.164134668956264,-3.1915253015758567,398600.4415,0.0010826269,0.0
24760.0,3266.5178772002228,-8530.400035237393,-3995.4188168142214,4.440301311113231,3.1985128300226586,-3.17549618457576,398600.4415,0.0010826269,0.0
24770.0,3310.854892912692,-8498.243548836146,-4027.093098540906,4.427072064237928,3.232762998219961,-3.159338845845137,398600.4415,0.0010826269,0.0
24780.0,3355.0587240036307,-8465.74520653005,-4058.605168484347,4.4136644727683,3.266883786119974,-3.143053933410486,398600.4415,0.0010826269,0.0
24790.0,3399.1275896942943,-8432.906309042268,-4089.9537541716268,4.400079070993969,3.300873811472843,-3.1266421005264564,398600.4415,0.0010826269,0.0
24800.0,3443.0597145841784,-8399.728170890065,-4121.137589687271,4.38631640046053,3.3347316972644174,-3.1101040056492955,398600.4415,0.0010826269,0.0
24810.0,3486.8533287232813,-8366.212120331693,-4152.155415724901,4.372377009947776,3.3684560717733945,-3.093440312410067,398600.4415,0.0010826269,0.0
24820.0,3530.506667684197,-8332.359499312844,-4183.005979638682,4.3582614554476,3.4020455686282327,-3.076651689587642,398600.4415,0.0010826269,0.0
24830.0,3574.017972634069,-8298.171663412711,-4213.688035494597,4.343970300141583,3.4354988268638547,-3.059738811081456,398600.4415,0.0010826269,0.0
24840.0,3617.385490406399,-8263.649981789698,-4244.200344121542,4.329504114378255,3.4688144909781164,-3.0427023558840345,398600.4415,0.0010826269,0.0
24850.0,3660.607473572741,-8228.795837126827,-4274.541673162284,4.314863475650035,3.5019912109880518,-3.025543008053283,398600.4415,0.0010826269,0.0
24860.0,3703.6821805142754,-8193.61062557686,-4304.710797124274,4.30004896856984,3.5350276424858933,-3.008261456684546,398600.4415,0.0010826269,0.0
24870.0,3746.6078754932905,-8158.095756707194,-4334.70649743035,4.285061184847372,3.5679224466948587,-2.9908583958824244,398600.4415,0.0010826269,0.0
24880.0,3789.382828724578,-8122.252653444564,-4364.527562469336,4.269900723265072,3.600674290524708,-2.973334524732359,398600.4415,0.0010826269,0.0
24890.0,3832.0053164467463,-8086.0827520195935,-4394.172787646547,4.254568189653741,3.633281846627068,-2.9556905472719706,398600.4415,0.0010826269,0.0
24900.0,3874.473620993481,-8049.587501911216,-4423.64097543424,4.23906419686783,3.665743793450524,-2.937927172462165,398600.4415,0.0010826269,0.0
24910.0,3916.7860308647487,-8012.768365791042,-4452.930935422003,4.223389364760395,3.69805881529547,-2.920045114157992,398600.4415,0.0010826269,0.0
24920.0,3958.940840797969,-7975.626819467672,-4482.0414843671015,4.207544320157708,3.7302256023687277,-2.9020450910792617,398600.4415,0.0010826269,0.0
24930.0,4000.9363518391574,-7938.164351831023,-4510.971446244815,4.191529696833538,3.7622428508379224,-2.883927826780919,398600.4415,0.0010826269,0.0
24940.0,4042.7708714140554,-7900.382464796692,-4539.7196522987615,4.175346135483084,3.794109262885617,-2.8656940496231704,398600.4415,0.0010826269,0.0
24950.0,4084.442713399261,-7862.282673250403,-4568.28494109124,4.1589942836965665,3.8258235467632074,-2.8473444927413616,398600.4415,0.0010826269,0.0
24960.0,4125.950198191723,-7823.866504988951,-4596.666158551671,4.142474795932754,3.857384416844493,-2.828879894015853,398600.4415,0.0010826269,0.0
24970.0,4167.291652699066,-7785.135500482397,-4624.862157932319,4.125788333505791,3.888790593675048,-2.8103009960535497,398600.4415,0.0010826269,0.0
24980.0,4208.465410486628,-7746.091212976954,-4652.871799945561,4.108935564545919,3.920040804028299,-2.7916085461467945,398600.4415,0.0010826269,0.0
24990.0,4249.46981186446,-7706.73520848657,-4680.693952834541,4.0919171639683,3.951133780959943,-2.772803296239214,398600.4415,0.0010826269,0.0
25000.0,4290.303203921195,-7667.0690656567085,-4708.327492380383,4.074733813451081,3.9820682638589564,-2.753886002899743,398600.4415,0.0010826269,0.0
25010.0,4330.963940593058,-7627.094375702932,-4735.771301949884,4.057386201407443,4.012842998499797,-2.7348574272914865,398600.4415,0.0010826269,0.0
25020.0,4371.450382732333,-7586.812742348567,-4763.024272542604,4.039875022957402,4.043456737094327,-2.7157183351404166,398600.4415,0.0010826269,0.0
25030.0,4411.760898175274,-7546.22578176149,-4790.085302837369,4.022200979899372,4.073908238343469,-2.6964694967039144,398600.4415,0.0010826269,0.0
25040.0,4451.8938618095035,-7505.335122490067,-4816.9532992382265,4.004364780681474,4.104196267488576,-2.6771116867391473,398600.4415,0.0010826269,0.0
25050.0,4491.8476556409205,-7464.142405398266,-4843.627175919847,3.986367140372605,4.134319596362528,-2.6576456844712824,398600.4415,0.0010826269,0.0
25060.0,4531.620668860105,-7422.649283600009,-4870.105854872425,3.9682087806332484,4.164277003440542,-2.638072273561538,398600.4415,0.0010826269,0.0
25070.0,4571.211297908286,-7380.857422392757,-4896.388265946067,3.9498904296860413,4.194067273890704,-2.618392242075072,398600.4415,0.0010826269,0.0
