t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,mu,J2,J3
29180.0,-388.5228107557732,9814.255231349374,1827.4413880366126,-4.891498061095538,-0.9205041194635506,3.8947430569866595,398600.4415,0.0010826269,-2.5324e-06
29190.0,-437.4296956729718,9804.853987313847,1866.3519651933561,-4.889846321712577,-0.9597384037738586,3.8873464054817353,398600.4415,0.0010826269,-2.5324e-06
29200.0,-486.3190852748336,9795.060591073296,1905.1877971760077,-4.887999009429826,-0.9989343018663058,3.879794071412157,398600.4415,0.0010826269,-2.5324e-06
29210.0,-535.1890241973953,9784.875434369887,1943.9473286740033,-4.8859561984562525,-1.038090239995709,3.8720863584425222,398600.4415,0.0010826269,-2.5324e-06
29220.0,-584.0375578582444,9774.298924674024,1982.629007444652,-4.883717970909944,-1.0772046460531866,3.864223576528591,398600.4415,0.0010826269,-2.5324e-06
29230.0,-632.8627325355409,9763.331485166842,2021.231284375815,-4.881284416814366,-1.1162759496309422,3.856206041904214,398600.4415,0.0010826269,-2.5324e-06
29240.0,-681.6625954470023,9751.973554722117,2059.7526135484623,-4.8786556340942955,-1.1553025820869678,3.8480340770679846,398600.4415,0.0010826269,-2.5324e-06
29250.0,-730.435194828857,9740.225587887644,2098.191452299123,-4.875831728571395,-1.194282976609665,3.839708010769616,398600.4415,0.0010826269,-2.5324e-06
29260.0,-779.1785800147591,9728.088054866113,2136.546261282225,-4.872812813959441,-1.2332155682823842,3.8312281779960426,398600.4415,0.0010826269,-2.5324e-06
29270.0,-827.890801514669,9715.56144149554,2174.815504532338,-4.869599011859202,-1.2720987941478796,3.8225949199572393,398600.4415,0.0010826269,-2.5324e-06
29280.0,-876.5699110936971,9702.646249229296,2212.997649526326,-4.866190451752956,-1.3109310932726843,3.8138085840717646,398600.4415,0.0010826269,-2.5324e-06
29290.0,-925.2139618509111,9689.342995115778,2251.0911672454104,-4.8625872709986595,-1.3497109068113984,3.8048695239520174,398600.4415,0.0010826269,-2.5324e-06
29300.0,-973.8210082981027,9675.65221177776,2289.0945322371535,-4.858789614823751,-1.3884366780708932,3.795778099389213,398600.4415,0.0010826269,-2.5324e-06
29310.0,-1022.3891064385214,9661.574447391478,2327.0062226773707,-4.854797636318597,-1.427106852574433,3.786534676338072,398600.4415,0.0010826269,-2.5324e-06
29320.0,-1070.9163138455626,9647.110265665488,2364.8247204319723,-4.85061149642958,-1.4657198781257077,3.77713962690122,398600.4415,0.0010826269,-2.5324e-06
29330.0,-1119.4006897414245,9632.26024581934,2402.5485111187504,-4.846231363951808,-1.5042742048727828,3.7675933293133017,398600.4415,0.0010826269,-2.5324e-06
29340.0,-1167.8402950757168,9617.024982562129,2440.176084169104,-4.841657415521469,-1.5427682853719606,3.7578961679248035,398600.4415,0.0010826269,-2.5324e-06
29350.0,-1216.2331926040335,9601.405086070932,2477.705932889722,-4.836889835607816,-1.5812005746515552,3.7480485331855786,398600.4415,0.0010826269,-2.5324e-06
29360.0,-1264.577446966487,9585.40118196922,2515.1365545242224,-4.831928816504769,-1.6195695302755797,3.7380508216280863,398600.4415,0.0010826269,-2.5324e-06
29370.0,-1312.871124766194,9569.013911305252,2552.466450314756,-4.826774558322155,-1.6578736124073452,3.727903435850327,398600.4415,0.0010826269,-2.5324e-06
29380.0,-1361.112294647723,9552.243930530514,2589.6941255635825,-4.821427268976568,-1.6961112838729706,3.717606784498486,398600.4415,0.0010826269,-2.5324e-06
29390.0,-1409.2990273755017,9535.091911478257,2626.818089694624,-4.8158871641818495,-1.734281010224805,3.7071612822492734,398600.4415,0.0010826269,-2.5324e-06
29400.0,-1457.4293959121749,9517.558541342145,2663.8368563150025,-4.8101544674391885,-1.7723812598047564,3.6965673497919656,398600.4415,0.0010826269,-2.5324e-06
29410.0,-1505.5014754958192,9499.644522643388,2700.7489432738516,-4.804229410027496,-1.8104105038068994,3.685825413810781,398600.4415,0.0010826269,-2.5324e-06
29420.0,-1553.5133436958217,9481.350572946187,2737.5528726647835,-4.798112231007463,-1.8483672163259706,3.6749359069807745,398600.4415,0.0010826269,-2.5324e-06
29430.0,-1601.4630805212466,9462.677425122376,2774.247170956217,-4.791803177194785,-1.8862498744353864,3.663899267933629,398600.4415,0.0010826269,-2.5324e-06
29440.0,-1649.3487684938243,9443.625827330807,2810.8303690485855,-4.785302503148908,-1.9240569582508489,3.652715941238531,398600.4415,0.0010826269,-2.5324e-06
29450.0,-1697.1684927173194,9424.196542904963,2847.301002314434,-4.7786104711663615,-1.9617869509882555,3.641386377387727,398600.4415,0.0010826269,-2.5324e-06
29460.0,-1744.920340955612,9404.390350324633,2883.657610658647,-4.771727351269032,-1.9994383390259363,3.6299110327772164,398600.4415,0.0010826269,-2.5324e-06
29470.0,-1792.6024037105226,9384.208043186412,2919.898738578287,-4.764653421192146,-2.037009611966712,3.618290369687236,398600.4415,0.0010826269,-2.5324e-06
29480.0,-1840.2127742993896,9363.650430173113,2956.0229352220567,-4.757388966371965,-2.0744992626997725,3.6065248562625287,398600.4415,0.0010826269,-2.5324e-06
29490.0,-1887.7495489324058,9342.718335022104,2992.028754449399,-4.749934279933181,-2.111905787462374,3.594614966492398,398600.4415,0.0010826269,-2.5324e-06
29500.0,-1935.210826789722,9321.412596492617,3027.9147548892456,-4.7422896626760185,-2.149227685901359,3.5825611801905426,398600.4415,0.0010826269,-2.5324e-06
29510.0,-1982.5947100983253,9299.734068332096,3063.6794999984286,-4.734455423063039,-2.1864634611344864,3.570363982974676,398600.4415,0.0010826269,-2.5324e-06
29520.0,-2029.899304208699,9277.683619241572,3099.3215581197674,-4.726431877205648,-2.2236116198115874,3.5580238662459234,398600.4415,0.0010826269,-2.5324e-06
29530.0,-2077.122717671272,9255.262132840178,3134.8395025398395,-4.718219348850297,-2.2606706721755323,3.545541327167998,398600.4415,0.0010826269,-2.5324e-06
29540.0,-2124.2630623126624,9232.47050762878,3170.231911546457,-4.709818169364379,-2.2976391321230154,3.532916868646155,398600.4415,0.0010826269,-2.5324e-06
29550.0,-2171.318453311732,9209.30965695281,3205.4973684858514,-4.7012286777218275,-2.334515517265154,3.52015099930592,398600.4415,0.0010826269,-2.5324e-06
29560.0,-2218.287009275443,9185.780508964328,3240.634461819585,-4.692451220488405,-2.3712983489879003,3.507244233471589,398600.4415,0.0010826269,-2.5324e-06
29570.0,-2265.1668523145413,9161.884006583348,3275.6417851811993,-4.68348615180667,-2.4079861525122723,3.49419709114451,398600.4415,0.0010826269,-2.5324e-06
29580.0,-2311.9561081190623,9137.621107458486,3310.517937432617,-4.674333833380655,-2.444577456954388,3.481010097981123,398600.4415,0.0010826269,-2.5324e-06
29590.0,-2358.6529060336725,9112.99278392696,3345.2615227203037,-4.6649946344602125,-2.481070795385319,3.467683785270781,398600.4415,0.0010826269,-2.5324e-06
29600.0,-2405.255379132851,9088.000022973984,3379.871150531206,-4.655468931825055,-2.5174647048907532,3.4542186899133305,398600.4415,0.0010826269,-2.5324e-06
29610.0,-2451.761664295919,9062.643826191612,3414.3454357484798,-4.645757109768474,-2.553757726630468,3.440615354396465,398600.4415,0.0010826269,-2.5324e-06
29620.0,-2498.1699022819294,9036.925209737057,3448.6829987070187,-4.6358595600807435,-2.589948405897608,3.42687432677284,398600.4415,0.0010826269,-2.5324e-06
29630.0,-2544.478237804415,9010.845204290541,3482.8824652487947,-4.625776682032199,-2.6260352921777828,3.4129961606369537,398600.4415,0.0010826269,-2.5324e-06
29640.0,-2590.684819606011,8984.404855012695,3516.9424667780277,-4.615508882355997,-2.662016939207959,3.3989814151017876,398600.4415,0.0010826269,-2.5324e-06
29650.0,-2636.7878005329544,8957.605221501599,3550.8616403161905,-4.60505657523055,-2.697891905035171,3.3848306547752096,398600.4415,0.0010826269,-2.5324e-06
29660.0,-2682.785337609471,8930.447377749439,3584.63862855687,-4.594420182261627,-2.733658752075031,3.3705444497361383,398600.4415,0.0010826269,-2.5324e-06
29670.0,-2728.675592112052,8902.932412098877,3618.2720799204894,-4.583600132464139,-2.7693160471700486,3.3561233755104602,398600.4415,0.0010826269,-2.5324e-06
29680.0,-2774.456729643637,8875.061427199158,3651.7606486089053,-4.57259686224358,-2.8048623616477535,3.3415680130467065,398600.4415,0.0010826269,-2.5324e-06
29690.0,-2820.126920207701,8846.835539961983,3685.1029946598997,-4.561410815377149,-2.8402962713786204,3.326878948691486,398600.4415,0.0010826269,-2.5324e-06
29700.0,-2865.6843382822553,8818.25588151721,3718.297784001569,-4.550042442994522,-2.875616356833805,3.3120567741646685,398600.4415,0.0010826269,-2.5324e-06
29710.0,-2911.12716289378,8789.323597168412,3751.3436885066317,-4.538492203558305,-2.9108212031426715,3.297102086534319,398600.4415,0.0010826269,-2.5324e-06
29720.0,-2956.453577691075,8760.039846348342,3784.239386046658,-4.5267605628441325,-2.9459094001501307,3.2820154881913894,398600.4415,0.0010826269,-2.5324e-06
29730.0,-3001.6617710190603,8730.405802574349,3816.983560546247,-4.514847993920439,-2.9808795424737755,3.2667975868241497,398600.4415,0.0010826269,-2.5324e-06
29740.0,-3046.749935992513,8700.42265340377,3849.5749020371486,-4.502754977127883,-3.0157302295608175,3.251448995392374,398600.4415,0.0010826269,-2.5324e-06
29750.0,-3091.716270569761,8670.091600389367,3882.0121067123546,-4.490482000058421,-3.0504600657448213,3.235970332101269,398600.4415,0.0010826269,-2.5324e-06
29760.0,-3136.5589776263396,8639.413859034821,3914.2938769801685,-4.478029557534048,-3.0850676603022418,3.2203622203751476,398600.4415,0.0010826269,-2.5324e-06
29770.0,-3181.2762650286077,8608.390658750359,3946.418921518264,-4.465398151585181,-3.119551627508754,3.2046252888308464,398600.4415,0.0010826269,-2.5324e-06
29780.0,-3225.866345707348,8577.023242808522,3978.3859553277457,-4.452588291428695,-3.153910586695385,3.1887601712508835,398600.4415,0.0010826269,-2.5324e-06
29790.0,-3270.327437691351,8545.31286816191,4010.1936997329058,-4.439600493455519,-3.1881431622985885,3.172767506565465,398600.4415,0.0010826269,-2.5324e-06
29800.0,-3314.657764180428,8513.260805380743,4041.8408824320054,-4.4264352812094385,-3.22224798391463,3.15664793882655,398600.4415,0.0010826269,-2.5324e-06
29810.0,-3358.855553685394,8480.868338847118,4073.3262376428875,-4.413093185347253,-3.256223686365431,3.1404021171647023,398600.4415,0.0010826269,-2.5324e-06
29820.0,-3402.919040055522,8448.136766561714,4104.648506095967,-4.399574743626167,-3.2900689097478613,3.1240306957710526,398600.4415,0.0010826269,-2.5324e-06
29830.0,-3446.846462550386,8415.06740009225,4135.8064350857185,-4.385880500880678,-3.3237822994884327,3.107534333869724,398600.4415,0.0010826269,-2.5324e-06
29840.0,-3490.6360659115894,8381.661564522066,4166.798778522081,-4.372011008999133,-3.357362506397774,3.090913695690024,398600.4415,0.0010826269,-2.5324e-06
29850.0,-3534.286100434045,8347.920598397739,4197.624296981352,-4.357966826900044,-3.3908081867248474,3.0741694504384696,398600.4415,0.0010826269,-2.5324e-06
29860.0,-3577.7948220368244,8313.845853675784,4228.281757756571,-4.343748520508158,-3.4241180022109035,3.0573022722706504,398600.4415,0.0010826269,-2.5324e-06
29870.0,-3621.160492333595,8279.438695668441,4258.769934907434,-4.329356662730267,-3.457290620143173,3.0403128402629247,398600.4415,0.0010826269,-2.5324e-06
29880.0,-3664.3813787026493,8244.700502988635,4289.087609309738,-4.314791833430778,-3.4903247134082935,3.0232018383839487,398600.4415,0.0010826269,-2.5324e-06
29890.0,-3707.455754356554,8209.632667494101,4319.233568704379,-4.300054619407026,-3.5232189605454765,3.0059699554660355,398600.4415,0.0010826269,-2.5324e-06
29900.0,-3750.3818984114205,8174.236594230743,4349.206607745926,-4.28514561436433,-3.5559720457994017,2.9886178851763465,398600.4415,0.0010826269,-2.5324e-06
29910.0,-3793.158095955825,8138.513701375241,4379.005528050783,-4.270065418890798,-3.588582659172853,2.9711463259879087,398600.4415,0.0010826269,-2.5324e-06
29920.0,-3835.782638119382,8102.465420176963,4408.629138244958,-4.254814640431868,-3.62104949647908,2.9535559811504637,398600.4415,0.0010826269,-2.5324e-06
29930.0,-3878.25382214099,8066.093194899206,4438.076254011461,-4.239393893264594,-3.6533712593938943,2.9358475586611372,398600.4415,0.0010826269,-2.5324e-06
29940.0,-3920.5699514367643,8029.39848275981,4467.345698137343,-4.2238037984716685,-3.6855466555075003,2.9180217712349394,398600.4415,0.0010826269,-2.5324e-06
29950.0,-3962.7293356676737,7992.382753871173,4496.436300560396,-4.208044983915182,-3.7175743983760468,2.900079336275084,398600.4415,0.0010826269,-2.5324e-06
29960.0,-4004.7302908068905,7955.047491179724,4525.34689841554,-4.192118084210117,-3.7494532075729183,2.8820209758431328,398600.4415,0.0010826269,-2.5324e-06
29970.0,-4046.5711392068742,7917.39419040486,4554.0763360808905,-4.176023740697573,-3.7811818087397455,2.8638474166289583,398600.4415,0.0010826269,-2.5324e-06
29980.0,-4088.250209666197,7879.424359977423,4582.623465223566,-4.1597626014177305,-3.812758933637147,2.84555938992053,398600.4415,0.0010826269,-2.5324e-06
29990.0,-4129.765837496133,7841.139520977715,4610.987144845203,-4.143335321082535,-3.8441833201951967,2.8271576315735154,398600.4415,0.0010826269,-2.5324e-06
30000.0,-4171.116364587024,7802.541207073122,4639.166241327244,-4.1267425610481165,-3.875453712563618,2.808642881980699,398600.4415,0.0010826269,-2.5324e-06
30010.0,-4212.300139474428,7763.630964455359,4667.159628475975,-4.1099849892869305,-3.9065688611616975,2.7900158860412194,398600.4415,0.0010826269,-2.5324e-06
30020.0,-4253.315517405081,7724.410351777389,4694.966187567366,-4.093063280359628,-3.9375275227279256,2.7712773931296173,398600.4415,0.0010826269,-2.5324e-06
30030.0,-4294.160860402674,7684.880940090044,4722.58480739171,-4.075978115386641,-3.968328460369361,2.7524281570646982,398600.4415,0.0010826269,-2.5324e-06
30040.0,-4334.83453733346,7645.044312778393,4750.014384298076,-4.058730182019499,-3.9989704436107125,2.7334689360782094,398600.4415,0.0010826269,-2.5324e-06
30050.0,-4375.334923971717,7604.9020654978885,4777.253822238622,-4.041320174411857,-4.029452248443144,2.7144004927833234,398600.4415,0.0010826269,-2.5324e-06
30060.0,-4415.6604030650715,7564.455806110329,4804.302032812745,-4.023748793190242,-4.059772657372798,2.695223594142934,398600.4415,0.0010826269,-2.5324e-06
30070.0,-4455.8093643996945,7523.707154619677,4831.157935311123,-4.0060167454245175,-4.089930459469039,2.675939011437757,398600.4415,0.0010826269,-2.5324e-06
30080.0,-4495.780204865402,7482.657743107773,4857.820456759643,-3.988124744598063,-4.119924450412412,2.6565475202342435,398600.4415,0.0010826269,-2.5324e-06
30090.0,-4535.571328520651,7441.30921566997,4884.288531963244,-3.970073510577663,-4.149753432542326,2.63704990035229,398600.4415,0.0010826269,-2.5324e-06
30100.0,-4575.181146657465,7399.663228350746,4910.561103549688,-3.9518637695831065,-4.179416214904434,2.6174469358327612,398600.4415,0.0010826269,-2.5324e-06
30110.0,-4614.608077866293,7357.72144907931,4936.637122013279,-3.9334962541564957,-4.208911613297754,2.59773941490481,398600.4415,0.0010826269,-2.5324e-06
30120.0,-4653.850548100823,7315.485557605253,4962.515545758553,-3.914971703131266,-4.238238450321488,2.5779281299530004,398600.4415,0.0010826269,-2.5324e-06
30130.0,-4692.906990742759,7272.95724543428,4988.195341143942,-3.896290861600904,-4.2673955554215475,2.5580138774842336,398600.4415,0.0010826269,-2.5324e-06
30140.0,-4731.77584666658,7230.138215764051,5013.675482525445,-3.877454480887374,-4.296381764936812,2.537997458094467,398600.4415,0.0010826269,-2.5324e-06
30150.0,-4770.455564301711,7187.0301834154725,5038.9549522974585,-3.8584633185096764,-4.325195922144969,2.51787967643561,398600.4415,0.0010826269,-2.5324e-06
30160.0,-4808.94459960461,7143.634874595328,5064.032740833212,-3.8393181381675006,-4.353836877303791,2.497661341195616,398600.4415,0.0010826269,-2.5324e-06
30170.0,-4847.2414162161385,7099.954026994326,5088.907846629926,-3.820019709694162,-4.382303487700092,2.4773432650519664,398600.4415,0.0010826269,-2.5324e-06
30180.0,-4885.344485536355,7055.98938975229,5113.5792763652835,-3.8005688090214083,-4.410594617696068,2.4569262646353867,398600.4415,0.0010826269,-2.5324e-06
30190.0,-4923.252286750339,7011.742723324252,5138.046044898194,-3.7809662181527957,-4.438709138772434,2.4364111605011414,398600.4415,0.0010826269,-2.5324e-06
30200.0,-4960.963306890372,6967.215799410995,5162.307175309512,-3.7612127251309015,-4.46664592957272,2.415798777095054,398600.4415,0.0010826269,-2.5324e-06
30210.0,-4998.476040897488,6922.410400888785,5186.36169894211,-3.7413091240043532,-4.494403875947254,2.395089942719425,398600.4415,0.0010826269,-2.5324e-06
30220.0,-5035.788991682424,6877.328321738359,5210.208655440341,-3.721256214794666,-4.521981870996827,2.3742854894988334,398600.4415,0.0010826269,-2.5324e-06
30230.0,-5072.900670185995,6831.971366973165,5233.8470927889075,-3.701054803462894,-4.549378815116046,2.3533862533458376,398600.4415,0.0010826269,-2.5324e-06
30240.0,-5109.8095954388955,6786.341352566909,5257.276067351154,-3.680705701876086,-4.576593616036371,2.3323930739265624,398600.4415,0.0010826269,-2.5324e-06
30250.0,-5146.514294620972,6740.440105380427,5280.494643906813,-3.6602097277735495,-4.603625188868836,2.3113067946261756,398600.4415,0.0010826269,-2.5324e-06
30260.0,-5183.013303119973,6694.269463087915,5303.501895689224,-3.6395677047329222,-4.63047245614645,2.290128262514252,398600.4415,0.0010826269,-2.5324e-06
30270.0,-5219.305164589804,6647.831274102554,5326.296904422045,-3.618780462136042,-4.657134347866273,2.2688583283100234,398600.4415,0.0010826269,-2.5324e-06
30280.0,-5255.388431008306,6601.12739750155,5348.878760355481,-3.597848835134622,-4.683609801531187,2.247497846347515,398600.4415,0.0010826269,-2.5324e-06
30290.0,-5291.261662734576,6554.159702950634,5371.246562302055,-3.5767736646157235,-4.709897762191325,2.226047674540564,398600.4415,0.0010826269,-2.5324e-06
30300.0,-5326.9234285658595,6506.930070628036,5393.399417671935,-3.5555557971670297,-4.735997182485195,2.2045086743477222,398600.4415,0.0010826269,-2.5324e-06
30310.0,-5362.372305794023,6459.44039114798,5415.336442507849,-3.534196085041914,-4.761907022680469,2.1828817107370386,398600.4415,0.0010826269,-2.5324e-06
30320.0,-5397.606880261645,6411.692565483713,5437.0567615196005,-3.5126953861243018,-4.787626250714448,2.1611676521507257,398600.4415,0.0010826269,-2.5324e-06
30330.0,-5432.625746417725,6363.688504890124,5458.559508118221,-3.4910545638933295,-4.813153842234206,2.1393673704696994,398600.4415,0.0010826269,-2.5324e-06
30340.0,-5467.427507373055,6315.430130825952,5479.843824449759,-3.469274487387792,-4.838488780636402,2.1174817409780013,398600.4415,0.0010826269,-2.5324e-06
30350.0,-5502.010774955252,6266.919374875644,5500.908861428758,-3.4473560311703793,-4.8636300571067625,2.095511642327098,398600.4415,0.0010826269,-2.5324e-06
30360.0,-5536.374169763492,6218.158178670875,5521.75377877141,-3.4253000752917058,-4.888576670659239,2.0734579565000497,398600.4415,0.0010826269,-2.5324e-06
30370.0,-5570.5163212229545,6169.148493811762,5542.377745028442,-3.403107505254121,-4.913327628174829,2.051321568775562,398600.4415,0.0010826269,-2.5324e-06
30380.0,-5604.435867639001,6119.892281787813,5562.779937617733,-3.3807792119753066,-4.937881944440068,2.029103367691903,398600.4415,0.0010826269,-2.5324e-06
30390.0,-5638.131456251114,6070.391513898634,5582.95954285669,-3.3583160917516586,-4.96223864218519,2.006804245010696,398600.4415,0.0010826269,-2.5324e-06
30400.0,-5671.601743286611,6020.648171174427,5602.915755994418,-3.335719046221448,-4.986396752121944,1.984425095680583,398600.4415,0.0010826269,-2.5324e-06
30410.0,-5704.845394014154,5970.664244296302,5622.647781243681,-3.312988982327764,-5.010355312981093,1.961966817800756,398600.4415,0.0010826269,-2.5324e-06
30420.0,-5737.86108279709,5920.441733516454,5642.154831812701,-3.2901268122812315,-5.034113371549555,1.9394303125843577,398600.4415,0.0010826269,-2.5324e-06
30430.0,-5770.647493146614,5869.982648578211,5661.436129936806,-3.2671334535225114,-5.057669982707221,1.916816484321747,398600.4415,0.0010826269,-2.5324e-06
30440.0,-5803.2033177748135,5819.289008636001,5680.490906909939,-3.2440098286845656,-5.081024209463432,1.8941262403436343,398600.4415,0.0010826269,-2.5324e-06
30450.0,-5835.527258647587,5768.362842175263,5699.318403116082,-3.220756865554707,-5.104175122993105,1.8713604909840775,398600.4415,0.0010826269,-2.5324e-06
30460.0,-5867.618027037461,5717.20618693233,5717.91786806057,-3.1973754970364117,-5.127121802672535,1.8485201495433432,398600.4415,0.0010826269,-2.5324e-06
30470.0,-5899.474343576346,5665.821089814323,5736.28856040137,-3.1738666611109028,-5.149863336114842,1.82560613225063,398600.4415,0.0010826269,-2.5324e-06
30480.0,-5931.094938308229,5614.2096068190785,5754.429747980299,-3.1502313007985063,-5.172398819205072,1.8026193582266514,398600.4415,0.0010826269,-2.5324e-06
30490.0,-5962.478550741836,5562.373802955137,5772.340707854239,-3.1264703641197684,-5.194727356134969,1.7795607494460812,398600.4415,0.0010826269,-2.5324e-06
30500.0,-5993.623929903289,5510.315752161845,5790.020726326349,-3.1025848040563395,-5.216848059437384,1.7564312306998526,398600.4415,0.0010826269,-2.5324e-06
30510.0,-6024.529834388757,5458.037537229571,5807.469098977313,-3.078575578511622,-5.2387600500203435,1.733231729557322,398600.4415,0.0010826269,-2.5324e-06
30520.0,-6055.195032372596,5405.541249670789,5824.685130652209,-3.054443650277068,-5.26046245720082,1.7099631763331458,398600.4415,0.0010826269,-2.5324e-06
30530.0,-6085.6183015865245,5352.828989553098,5841.668135417627,-3.030189987002776,-5.2819544187378185,1.6866265040578214,398600.4415,0.0010826269,-2.5324e-06
30540.0,-6115.798429543561,5299.902865610046,5858.417436763755,-3.0058155611349173,-5.303235080865392,1.663222648420804,398600.4415,0.0010826269,-2.5324e-06
30550.0,-6145.734213504754,5246.764995072503,5874.932367550944,-2.981321349886264,-5.324303598325813,1.6397525477409751,398600.4415,0.0010826269,-2.5324e-06
30560.0,-6175.424460522442,5193.41750357808,5891.212270031517,-2.9567083351970034,-5.3451591344018645,1.6162171429292163,398600.4415,0.0010826269,-2.5324e-06
30570.0,-6204.867987489079,5139.862525086794,5907.256495877127,-2.931977503694614,-5.365800860948754,1.5926173774502586,398600.4415,0.0010826269,-2.5324e-06
30580.0,-6234.063621185305,5086.102201796163,5923.064406205424,-2.9071298466536097,-5.386227958425714,1.5689541972844796,398600.4415,0.0010826269,-2.5324e-06
30590.0,-6263.0101983273225,5032.138684055782,5938.635371606038,-2.8821663599551597,-5.406439615927239,1.545228550889646,398600.4415,0.0010826269,-2.5324e-06
30600.0,-6291.706565613565,4977.974130281377,5953.968772165925,-2.8570880440465745,-5.426435031213994,1.521441389162601,398600.4415,0.0010826269,-2.5324e-06
30610.0,-6320.151579770715,4923.610706868396,5969.0639974940905,-2.8318959039006626,-5.446213410743366,1.4975936654008986,398600.4415,0.0010826269,-2.5324e-06
30620.0,-6348.344107599095,4869.050588105112,5983.920446745708,-2.806590948974954,-5.465773969699682,1.4736863352643752,398600.4415,0.0010826269,-2.5324e-06
30630.0,-6376.28302601743,4814.295956085303,5998.537528645678,-2.7811741931707874,-5.485115932024067,1.4497203567366697,398600.4415,0.0010826269,-2.5324e-06
30640.0,-6403.967222107044,4759.349000620512,6012.9146615116315,-2.75564665479226,-5.504238530443962,1.4256966900866792,398600.4415,0.0010826269,-2.5324e-06
30650.0,-6431.395593155501,4704.211919151907,6027.051273276417,-2.7300093565050423,-5.523141006502284,1.4016162978299571,398600.4415,0.0010826269,-2.5324e-06
30660.0,-6458.567046699702,4648.886916661779,6040.946801510096,-2.7042633252950483,-5.541822610586241,1.3774801446900486,398600.4415,0.0010826269,-2.5324e-06
30670.0,-6485.480500568495,4593.37620558468,6054.600693441456,-2.6784095924269704,-5.5602826019557865,1.353289197559765,398600.4415,0.0010826269,-2.5324e-06
30680.0,-6512.134882924801,4537.682005718248,6068.012405979097,-2.6524491934026657,-5.578520248771721,1.3290444254623919,398600.4415,0.0010826269,-2.5324e-06
30690.0,-6538.529132307287,4481.806544133716,6081.181405732077,-2.6263831679194007,-5.596534828123438,1.3047467995128366,398600.4415,0.0010826269,-2.5324e-06
30700.0,-6564.662197671623,4425.752055086151,6094.107169030185,-2.6002125598279484,-5.61432562605631,1.2803972928787062,398600.4415,0.0010826269,-2.5324e-06
30710.0,-6590.533038431335,4369.520779924431,6106.789181943825,-2.573938417090539,-5.631891937598712,1.2559968807413204,398600.4415,0.0010826269,-2.5324e-06
30720.0,-6616.1406244982845,4313.114967000987,6119.226940303569,-2.54756179173866,-5.649233066788691,1.231546540256657,398600.4415,0.0010826269,-2.5324e-06
30730.0,-6641.48393632281,4256.536871581337,6131.419949719392,-2.5210837398307056,-5.666348326700262,1.2070472505162266,398600.4415,0.0010826269,-2.5324e-06
30740.0,-6666.561964933548,4199.788755753421,6143.367725599601,-2.4945053214094726,-5.683237039469348,1.1824999925078796,398600.4415,0.0010826269,-2.5324e-06
30750.0,-6691.373711976956,4142.872888336784,6155.06979316951,-2.467827600459505,-5.699898536319351,1.15790574907654,398600.4415,0.0010826269,-2.5324e-06
30760.0,-6715.918189756574,4085.791544791605,6166.525687489867,-2.4410516448642783,-5.716332157586353,1.1332655048848674,398600.4415,0.0010826269,-2.5324e-06
30770.0,-6740.194421272049,4028.547007127606,6177.734953475058,-2.414178526363231,-5.732537252743953,1.1085802463738474,398600.4415,0.0010826269,-2.5324e-06
30780.0,-6764.201440257939,3971.1415638128697,6188.697145911128,-2.3872093205086324,-5.7485131804277225,1.083850961723304,398600.4415,0.0010826269,-2.5324e-06
30790.0,-6787.938291222334,3913.5775096825746,6199.411829473631,-2.360145106622294,-5.764259308459308,1.059078640812341,398600.4415,0.0010826269,-2.5324e-06
30800.0,-6811.4040294853185,3855.857145847681,6209.878578745334,-2.332986967752116,-5.779775013870136,1.0342642751797029,398600.4415,0.0010826269,-2.5324e-06
30810.0,-6834.597721217292,3797.9827796035875,6220.096978233815,-2.30573599062847,-5.795059682924764,1.0094088579840603,398600.4415,0.0010826269,-2.5324e-06
30820.0,-6857.518443477194,3739.956724338779,6230.066622388957,-2.278393265620419,-5.81011271114384,0.9845133839642163,398600.4415,0.0010826269,-2.5324e-06
30830.0,-6880.16528425063,3681.781299443494,6239.787115620384,-2.2509598866917657,-5.8249335033266885,0.959578849399232,398600.4415,0.0010826269,-2.5324e-06
30840.0,-6902.53734248796,3623.4588302184256,6249.258072314857,-2.2234369513569376,-5.83952147357352,0.9346062520684726,398600.4415,0.0010826269,-2.5324e-06
30850.0,-6924.633728142347,3564.9916477834886,6258.479116853651,-2.195825560636695,-5.853876045307257,0.9095965912115699,398600.4415,0.0010826269,-2.5324e-06
30860.0,-6946.4535622078,3506.3820889866684,6267.4498836299435,-2.1681268190136747,-5.867996651294969,0.8845508674883034,398600.4415,0.0010826269,-2.5324e-06
30870.0,-6967.995976757257,3447.632496312976,6276.170017066236,-2.1403418343877547,-5.881882733668938,0.8594700829383954,398600.4415,0.0010826269,-2.5324e-06
30880.0,-6989.260114968233,3388.745217785699,6284.639171620335,-2.11247171803259,-5.895533743947717,0.8343552409422736,398600.4415,0.0010826269,-2.5324e-06
30890.0,-7010.245131017103,3329.7226067816428,6292.857011669547,-2.0845175845665604,-5.908949143060779,0.809207346193192,398600.4415,0.0010826269,-2.5324e-06
30900.0,-7030.950190300144,3270.567022052424,6300.823211696557,-2.056480551888412,-5.9221284013626825,0.7840274046417846,398600.4415,0.0010826269,-2.5324e-06
30910.0,-7051.3744694358675,3211.2808276175265,6308.537456274879,-2.028361741135188,-5.935070998654113,0.7588164234579851,398600.4415,0.0010826269,-2.5324e-06
