t_s,dx_km,dy_km,dz_km,dvx_km_s,dvy_km_s,dvz_km_s
55880.0,224.40280224044386,878.4649822337705,-42.78009702098937,-0.40736003970813417,0.166830294697481,0.3643875786756623
55890.0,220.32306626989742,880.1163898306837,-39.13389674576027,-0.40858457422511174,0.1634496489541372,0.3648500812230618
55900.0,216.2311624745343,881.7339439091179,-35.48314336029728,-0.40979359314342156,0.16005961221210463,0.3652981946423971
55910.0,212.12724635766318,883.3175511994901,-31.827980938834237,-0.4109870270404879,0.15666031271891395,0.36573188240509746
55920.0,208.0114741140674,884.8671197179375,-28.16855391807985,-0.412164807029657,0.15325187938965465,0.36615110853598143
55930.0,203.88400262470384,886.382558773076,-24.505007091718305,-0.41332686476546415,0.14983444180282865,0.3665558376169359
55940.0,199.74498945132487,887.8637789726861,-20.83748560485789,-0.4144731324488925,0.14640813019614454,0.3669460347905794
55950.0,195.5945928310261,889.3106922303332,-17.166134948429367,-0.41560354283262335,0.1429730754622518,0.3673216657639086
55960.0,191.43297167072237,890.7232117719176,-13.491100953535874,-0.4167180292262778,0.13952940914441422,0.3676826968119276
55970.0,187.26028554155465,892.1012521421641,-9.812529785756434,-0.4178165255016488,0.1360772634321227,0.3680290947812589
55980.0,183.07669467323095,893.4447292110474,-6.130567939404491,-0.4188989660979234,0.1326167711566456,0.3683608270937367
55990.0,178.88235994830384,894.7535601801611,-2.4453622317437373,-0.41996528602689415,0.12914806578651752,0.3686778617499815
56000.0,174.67744289638674,896.0276635890298,1.242940202837286,-0.4210154208781611,0.1256712814229647,0.368980167332955
56010.0,170.46210568831245,897.2669593213658,4.9341919186897965,-0.42204930682431957,0.12218655279526729,0.36926771301149525
56020.0,166.23651113023655,898.4713686112774,8.628245164806824,-0.42306688062613945,0.11869401525605756,0.3695404685438314
56030.0,162.00082265768737,899.6408140494267,12.324951890760882,-0.4240680796377291,0.11519380477655353,0.369798404281078
56040.0,157.75520432956688,900.7752195891418,16.024163752675385,-0.4250528418116881,0.11168605794172745,0.3700414911707083
56050.0,153.49982082210383,901.8745105524854,19.725732119228084,-0.4260211057042462,0.10817091194540869,0.37026970076000404
56060.0,149.23483742276252,902.9386136362826,23.429508077684645,-0.4269728104803875,0.10464850458532007,0.37048300519948524
56070.0,144.96042002410982,903.9674569181104,27.135342439960407,-0.427907895918962,0.10111897425804793,0.3706813772463151
56080.0,140.67673511764306,904.9609698622501,30.84308574870873,-0.42882630241777986,0.09758245995394409,0.3708647902676829
56090.0,136.38394978758137,905.9190833256071,34.552588283434005,-0.42972797099869237,0.09403910125196037,0.3710332182441621
56100.0,132.08223170462367,906.8417295636004,38.26370006662745,-0.4306128433126559,0.0904890383144144,0.3711866357730448
56110.0,127.77174911967552,907.7288422360232,41.9762708699238,-0.43148086164477956,0.08693241188168614,0.37132501807165097
56120.0,123.45267085754777,908.5803564128757,45.69015022027742,-0.4323319689193559,0.08336936326684515,0.3714483409806119
56130.0,119.12516631062948,909.396208580179,49.4051874061555,-0.4331661087048742,0.07980003435020698,0.3715565809671289
56140.0,114.78940543253849,910.1763366457636,53.12123148374697,-0.4339832252190163,0.07622456757381949,0.371649715128204
56150.0,110.44555873175136,910.920679945043,56.83813128318488,-0.434783263333633,0.07264310593587717,0.371727721193845
56160.0,106.09379726521631,911.6291792467697,60.555735414781005,-0.4355661685797023,0.06905579298506372,0.3717905775302427
56170.0,101.73429263195122,912.3017767587787,64.27389227527007,-0.43633188715226817,0.0654627728148223,0.3718382631429198
56180.0,97.36721696662988,912.9384161337204,67.99245005406245,-0.4370803659153587,0.06186419005755234,0.3718707576798522
56190.0,92.99274293315875,913.5390424747852,71.71125673950321,-0.4378115524068847,0.05826018987873294,0.3718880414345602
56200.0,88.61104371819113,914.1036023413501,75.43016012517025,-0.43852539484351505,0.05465091797098553,0.37189009534917267
56210.0,84.2222930158744,914.632043743417,79.14900782158182,-0.4392218421253305,0.051036520550185406,0.371876901017641
56220.0,79.82666502668776,915.1243161545523,82.86764725929021,-0.43990084384077327,0.04741714434810865,0.37184844068863265
56230.0,75.42433445584759,915.580370523418,86.58592569210121,-0.44056235027157575,0.04379293660508519,0.37180469726840754
56240.0,71.01547650197324,916.0001592730823,90.30369020634151,-0.44120631239743846,0.04016404506493183,0.37174565432386075
56250.0,66.60026685019649,916.3836363062203,94.02078772741878,-0.44183268190078434,0.0365306179687401,0.3716712960854399
56260.0,62.1788816652005,916.730757010214,97.73706502642324,-0.44244141117148517,0.03289280404860777,0.3715816074500315
56270.0,57.751497584191135,917.0414782621529,101.45236872676905,-0.4430324533115636,0.029250752521313813,0.37147657398381684
56280.0,53.3182917098026,917.3157584337365,105.16654531087423,-0.4436057621398668,0.025604613081936515,0.37135618192509606
56290.0,48.87944160293956,917.553557396087,108.87944112687794,-0.4441612921967134,0.021954535897414425,0.37122041818708
56300.0,44.435125275558356,917.7548365244683,112.59090239539314,-0.4446989987485118,0.018300671600050056,0.37106927036064946
56310.0,39.98552118338922,917.9195587029185,116.30077521629394,-0.44521883779235055,0.014643171280955757,0.3709027267170815
56320.0,35.530808218601976,918.0476883287981,120.00890557553547,-0.445720766060559,0.010982186483441892,0.37072077621074256
56330.0,31.07116570241743,918.1391913172546,123.71513935200574,-0.44620474102523855,0.007317869196346674,0.370523408481747
56340.0,26.606773377666748,918.1940351056096,127.41932232440708,-0.4466707209027638,0.0036503718473077404,0.3703106138585809
56350.0,22.137811401300887,918.2121886576685,131.12130017816676,-0.4471186646582526,-2.0152704025133607e-05,0.37008238336069177
56360.0,17.66446033685274,918.1936224679572,134.82091851237456,-0.44754853201000583,-0.0036935511728361375,0.3698387087010423
56370.0,13.186901146853849,918.1383085658866,138.51802284674633,-0.44796028343391314,-0.0073696698560487845,0.36957958228862753
56380.0,8.705315185208175,918.0462205198522,142.21245862861213,-0.4483538801678295,-0.011048354639290823,0.36930499723095656
56390.0,4.2198841895252395,917.9173334412658,145.9040712399273,-0.448729284215916,-0.014729451003918762,0.3690149473364965
56400.0,-0.26920972658542763,917.751623988526,149.59270600430517,-0.44908645835294886,-0.018412804034102535,0.36870942711707944
56410.0,-4.761784081255751,917.5490703709304,153.27820819407034,-0.44942536612859385,-0.02209825842397033,0.36838843179027114
56420.0,-9.257656032134658,917.3096523525293,156.96042303733017,-0.44974597187164644,-0.025785658484813994,0.3680519572817018
56430.0,-13.756642384195402,917.0333512559272,160.63919572506464,-0.45004824069423693,-0.02947484815235529,0.36770000022735705
56440.0,-18.25855959757202,916.7201499660329,164.31437141823125,-0.4503321384959996,-0.03316567099407308,0.36733255797583025
56450.0,-22.763223795423098,916.3700329337619,167.98579525488532,-0.45059763196820635,-0.03685797021659197,0.3669496285905347
56460.0,-27.270450771820492,915.9829861796921,171.6533123573131,-0.4508446885978631,-0.040551588673132466,0.36655121085187553
56470.0,-31.780055999660373,915.5589972976808,175.3167678391768,-0.4510732766717695,-0.04424636887102301,0.3661373042593804
56480.0,-36.291854638594934,915.0980554584371,178.97600681267025,-0.4512833652805406,-0.04794215297927409,0.3657079090337888
56490.0,-40.805661542981966,914.6001514130617,182.63087439568307,-0.4514749243225901,-0.051638782836214765,0.3652630261191005
56500.0,-45.321291269850335,914.0652774965516,186.28121571897302,-0.45164792450807534,-0.05533609995719186,0.3648026571845801
56510.0,-49.8385580868789,913.4934276312728,189.92687593334398,-0.4518023373628024,-0.05903394554233194,0.36432680462671974
56520.0,-54.35727598038701,912.884597330406,193.56770021682925,-0.45193813523209175,-0.06273216048436665,0.36383547157115853
56530.0,-58.87725866333356,912.238783701367,197.2035337818777,-0.45205529128460276,-0.06643058537652126,0.3633286618745577
56540.0,-63.39831958506679,911.5559854459273,200.83422188344613,-0.4521537795160619,-0.07012906051991324,0.3628063801264757
56550.0,-67.92027194462162,910.8362028541571,204.45960982900942,-0.45223357475284026,-0.07382742592990503,0.36226863165129203
56560.0,-72.44292868974657,910.0794378247055,208.079542981098,-0.4522946526559545,-0.07752552134702193,0.36171542250972977
56570.0,-76.96610252872757,909.2856938604357,211.69386676636833,-0.45233698972459746,-0.08122318624385741,0.3611467595006504
56580.0,-81.48960593922995,908.4549760702864,215.30242668323007,-0.4523605632997306,-0.08492025983302147,0.360562650162726
56590.0,-86.01325117665806,907.5872911720369,218.9050683092238,-0.45236535156764673,-0.08861658107530387,0.35996310277605337
