station,t,rho_km,rho_dot_km_s,elev_rad
Station 1,15920.0,3697.0187204557606,-0.6005068143346495,1.3204989804708298
Station 1,15930.0,3691.2903815446502,-0.5451151309300878,1.3303290117716982
Station 1,15940.0,3686.117292511959,-0.48946105858703803,1.3395740515320416
Station 1,15950.0,3681.501949627449,-0.4335702134651661,1.3481516069480428
Station 1,15960.0,3677.446590306515,-0.3774687418878002,1.3559727529360452
Station 1,15970.0,3673.9531880783456,-0.3211832659631255,1.3629438954437898
Station 1,15980.0,3671.023448110352,-0.26474082670210464,1.3689696307437993
Station 1,15990.0,3668.658803312622,-0.2081688249085123,1.3739568057342257
Station 1,16000.0,3666.860411043192,-0.15149496013770491,1.3778196742978484
Station 1,16010.0,3665.6291504319825,-0.09474716803922922,1.3804857417048546
Station 1,16020.0,3664.965620337925,-0.03795355641408349,1.3819015620565074
Station 1,16030.0,3664.870137950496,0.018857659669971827,1.38203753044335
Station 1,16040.0,3665.342738043332,0.07565822335244338,1.3808907302821167
Station 1,16050.0,3666.3831728841137,0.13241990168493584,1.3784852205723679
Station 1,16060.0,3667.990912801232,0.18911455120606313,1.3748696988107312
Station 1,16070.0,3670.1651474042014,0.24571418302689102,1.3701130510154345
Station 1,16080.0,3672.904787451184,0.30219102707225004,1.364298684627436
Station 1,16090.0,3676.208467353485,0.35851759513151105,1.3575186227649751
Station 1,16100.0,3680.074548303464,0.41466674238407975,1.3498681560599972
Station 1,16110.0,3684.50112200904,0.4706117270796605,1.3414415312672945
Station 1,16120.0,3689.4860150148556,0.5263262680710932,1.3323288396563544
Station 1,16130.0,3695.0267935872057,0.5817845999180244,1.3226140358407286
Station 1,16140.0,3701.1207691371947,0.6369615253023813,1.3123738906538773
Station 1,16150.0,3707.765004154042,0.6918324645216137,1.3016776415327802
Station 1,16160.0,3714.956318618304,0.7463735018520239,1.2905871184407551
Station 1,16170.0,3722.691296862799,0.8005614286025026,1.279157163593775
Station 1,16180.0,3730.966294847387,0.8543737827076622,1.2674362095163694
Station 1,16190.0,3739.777447812383,0.9077888847387983,1.255466921767283
Station 1,16200.0,3749.1206782743084,0.9607858702405355,1.243286846006609
Station 1,16210.0,3758.9917043269093,1.0133447183305173,1.2309290235433805
Station 1,16220.0,3769.386048111153,1.0654462765783035,1.2184225563630282
Station 1,16230.0,3780.299044549209,1.1170722821127916,1.2057931136574884
Station 1,16240.0,3791.7258505831273,1.168205378797586,1.1930633786923914
Station 1,16250.0,3803.661454180195,1.2188291308828805,1.1802534386705354
Station 1,16260.0,3816.1006835888184,1.2689280329664028,1.167381122365989
Station 1,16270.0,3829.038216679519,1.3184875164069867,1.1544622910956974
Station 1,16280.0,3842.4685903322893,1.3674939523052614,1.1415110887333333
Station 1,16290.0,3856.386209836666,1.4159346511821072,1.1285401562032698
Station 1,16300.0,3870.7853582722587,1.4637978595015122,1.115560815425109
Station 1,16310.0,3885.6602058390013,1.5110727531979846,1.1025832271317528
Station 1,16320.0,3901.004819108092,1.557749428380318,1.0896165264267006
Station 1,16330.0,3916.8131701662874,1.6038188893926313,1.0766689394178288
Station 1,16340.0,3933.079145628135,1.6492730344208824,1.0637478837840937
Station 1,16350.0,3949.7965554926027,1.6941046388380194,1.050860055705647
Station 1,16360.0,3966.9591418225,1.738307336484149,1.038011505217121
Station 1,16370.0,3984.560587227086,1.7818755990792712,1.0252077017250483
Station 1,16380.0,4002.594523130225,1.8248047139657038,1.012453591158608
Station 1,16390.0,4021.0545378083925,1.8670907603752633,0.9997536459925194
Station 1,16400.0,4039.9341841847927,1.9087305844127016,0.9871119091864886
Station 1,16410.0,4059.226987367726,1.9497217729422265,0.9745320329218664
Station 1,16420.0,4078.92645192319,1.990062626557867,0.9620173128786275
Station 1,16430.0,4099.026068873448,2.02975213181168,0.9495707186802304
Station 1,16440.0,4119.519322415055,2.068789932865966,0.9371949210369445
Station 1,16450.0,4140.399696351368,2.107176302727365,0.92489231603682
Station 1,16460.0,4161.660680236166,2.144912114211639,0.9126650469651179
Station 1,16470.0,4183.295775226434,2.1819988107787833,0.9005150239755303
Station 1,16480.0,4205.29849964366,2.2184383773683267,0.8884439418882368
Station 1,16490.0,4227.66239424433,2.254233311355075,0.8764532963491128
Station 1,16500.0,4250.381027201379,2.2893865937355877,0.864544398550142
Station 1,16510.0,4273.447998799426,2.3239016606460603,0.8527183886821376
Station 1,16520.0,4296.8569458476295,2.357782375302496,0.8409762482664275
Station 1,16530.0,4320.6015458147795,2.391033000444701,0.829318811491492
Station 1,16540.0,4344.675520692064,2.423658171356458,0.8177467756630189
Station 1,16550.0,4369.072640589605,2.455662869525312,0.8062607108610058
Station 1,16560.0,4393.7867270734505,2.487052396997027,0.794861068884909
Station 1,16570.0,4418.811656250214,2.517832351471577,0.7835481915571486
Station 1,16580.0,4444.141361569634,2.548008602210023,0.7723223184410517
Station 1,16590.0,4469.769836274211,2.5775872668587114,0.7611835940140267
Station 1,16600.0,4495.69113603693,2.606574688773755,0.7501320744172686
Station 1,16610.0,4521.899381014967,2.634977415478717,0.7391677337197684
Station 1,16620.0,4548.388757767976,2.6628021779447693,0.7282904697872654
Station 1,16630.0,4575.153520995174,2.6900558707331,0.7175001097828527
Station 1,16640.0,4602.187995077754,2.7167455330198265,0.7067964153247884
Station 1,16650.0,4629.486575435465,2.742878330502106,0.6961790873268796
Station 1,16660.0,4657.043729706197,2.7684615381802127,0.6856477705441214
Station 1,16670.0,4684.8539987573695,2.7935025240067177,0.6752020578439777
Station 1,16680.0,4712.911997537736,2.818008733390797,0.6648414942217272
Station 1,16690.0,4741.212415778173,2.841987674542844,0.6545655805765229
Station 1,16700.0,4769.7500185497875,2.8654469046422344,0.6443737772633518
Station 1,16710.0,4798.519646687549,2.8883940168088995,0.6342655074347241
Station 1,16720.0,4827.516217087394,2.9108366278576665,0.6242401601848054
Station 1,16730.0,4856.734722884605,2.932782366812853,0.6142970935076515
Station 1,16740.0,4886.170233520937,2.954238864159315,0.6044356370803531
Station 1,16750.0,4915.817894707816,2.975213741805338,0.5946550948810504
Station 1,16760.0,4945.672928292627,2.9957146037318596,0.5849547476511288
Station 1,16770.0,4975.730632034845,3.0157490273021748,0.5753338552102257
Station 1,16780.0,5005.986379298539,3.035324555205812,0.5657916586321428
Station 1,16790.0,5036.435618667492,3.054448688010161,0.5563273822892277
Station 1,16800.0,5067.073873488898,3.0731288772934464,0.5469402357723441
Station 1,16810.0,5097.896741351359,3.091372519332713,0.5376294156931101
Station 1,16820.0,5128.899893502638,3.109186949320816,0.5283941073747054
Station 1,16830.0,5160.079074212331,3.1265794360866384,0.5192334864372106
Station 1,16840.0,5191.430100084415,3.1435571772933315,0.5101467202830801
Station 1,16850.0,5222.948859324342,3.1601272950897976,0.5011329694880924
Station 1,16860.0,5254.631310965102,3.17629683219124,0.49219138910280197
Station 1,16870.0,5286.473484056447,3.1920727483652773,0.4833211298692842
Station 1,16880.0,5318.47147682127,3.2074619173007295,0.47452133935770285
Station 1,16890.0,5350.621455782797,3.22247112383697,0.4657911630270132
Station 1,16900.0,5382.919654866205,3.2371070615324453,0.4571297452138834
Station 1,16910.0,5415.362374477855,3.2513763305517345,0.44853623005373006
Station 1,16920.0,5447.945980565321,3.2652854358512844,0.4400097623375646
Station 1,16930.0,5480.666903661086,3.278840785644797,0.4315494883081524
Station 1,16940.0,5513.521637911572,3.292048690130782,0.4231545563986915
Station 1,16950.0,5546.5067399531545,3.3049153605842583,0.4148241178958592
Station 1,16960.0,5579.61882802926,3.3174469084774225,0.4065573275870414
Station 1,16970.0,5612.854581064189,3.3296493448240394,0.39835334435711145
Station 1,16980.0,5646.210737581239,3.341528579851621,0.3902113317161447
Station 1,16990.0,5679.68409469632,3.353090422793986,0.3821304582951019
Station 1,17000.0,5713.271507109802,3.364340581852571,0.3741098983008911
Station 1,17010.0,5746.969886098329,3.375284664313556,0.36614883193314296
Station 1,17020.0,5780.776198508094,3.385928176808464,0.3582464457649304
Station 1,17030.0,5814.687465751019,3.3962765257066483,0.35040193308954115
Station 1,17040.0,5848.70076280515,3.406335017628654,0.3426144942353116
Station 1,17050.0,5882.813217220464,3.4161088600701124,0.3348833368504298
Station 1,17060.0,5917.022008131181,3.425603162126379,0.3272076761595142
Station 1,17070.0,5951.324365275579,3.434822935308715,0.3195867351936896
Station 1,17080.0,5985.717568024271,3.4437730944433924,0.3120197449957783
Station 1,17090.0,6020.198944417681,3.4524584586455584,0.30450594480216986
Station 1,17100.0,6054.765870213571,3.4608837523602887,0.2970445822028104
Station 1,17110.0,6089.41576794521,3.4690536064636497,0.28963491328071744
Station 1,17120.0,6124.146105990829,3.4769725594171335,0.2822762027323263
Station 1,17130.0,6158.954397654889,3.484645058469174,0.2749677239699115
Station 1,17140.0,6193.838200261637,3.4920754608979716,0.2677087592072645
Station 1,17150.0,6228.795114261349,3.499268035290142,0.2604985995297434
Station 1,17160.0,6263.822782349673,3.506226962850187,0.2533365449497388
Station 1,17170.0,6298.918888600311,3.5129563387360174,0.2462219044485695
Station 1,17180.0,6334.081157611389,3.519460173416216,0.23915399600573106
Station 1,17190.0,6369.307353665652,3.5257423940449524,0.23213214661640336
Station 1,17200.0,6404.595279904755,3.5318068458508147,0.2251556922980448
Station 1,17210.0,6439.942777517703,3.537657293536082,0.21822397808687516
Station 1,17220.0,6475.347724943634,3.543297422683221,0.21133635802498857
Station 1,17230.0,6510.808037088964,3.5487308411656806,0.2044921951388079
Station 1,17240.0,6546.321664558959,3.553961080560225,0.19769086140954356
Station 1,17250.0,6581.8865929037875,3.5589915975583537,0.1909317377362781
Station 1,17260.0,6617.500841878963,3.56382577537448,0.1842142138922813
Station 1,17270.0,6653.1624647202625,3.5684669251487975,0.17753768847509394
Station 3,18570.0,6659.0432323618115,-2.991368022436309,0.17535007925761642
Station 3,18580.0,6629.182276406271,-2.980780345432758,0.18090966785093252
Station 3,18590.0,6599.428487532858,-2.969934061190336,0.18648362003463406
Station 3,18600.0,6569.784468399568,-2.95882584841524,0.1920717391876811
Station 3,18610.0,6540.252855010585,-2.9474523588360615,0.19767381348300261
Station 3,18620.0,6510.836316980019,-2.935810218362948,0.20328961525015538
Station 3,18630.0,6481.537557783701,-2.923896028341281,0.2089189003177998
Station 3,18640.0,6452.359314998225,-2.911706366903907,0.21456140733571874
Station 3,18650.0,6423.30436052614,-2.8992377904260533,0.22021685707611302
Station 3,18660.0,6394.375500806386,-2.8864868350871284,0.22588495171394943
Station 3,18670.0,6365.575577008858,-2.8734500185436733,0.23156537408616856
Station 3,18680.0,6336.907465212063,-2.8601238417177464,0.2372577869296007
Station 3,18690.0,6308.374076562671,-2.8465047907051573,0.24296183209748168
Station 3,18700.0,6279.978357415865,-2.832589338807886,0.24867712975451026
Station 3,18710.0,6251.723289455179,-2.818373948695172,0.2544032775504423
Station 3,18720.0,6223.611889790639,-2.8038550746976485,0.2601398497722803
Station 3,18730.0,6195.647211033844,-2.7890291652390085,0.2658863964751764
Station 3,18740.0,6167.832341348659,-2.773892665409584,0.2716424425922484
Station 3,18750.0,6140.170404476115,-2.758442019686237,0.2774074870235803
Station 3,18760.0,6112.664559723124,-2.7426736748060785,0.283181001703731
Station 3,18770.0,6085.318001737248,-2.7265840828550596,0.2889624306283999
Station 3,18780.0,6058.133960653697,-2.7101697043689756,0.29475118890879193
Station 3,18790.0,6031.115701997914,-2.6934270116892414,0.3005466617804986
Station 3,18800.0,6004.266526491144,-2.676352492498942,0.30634820358819015
Station 3,18810.0,5977.589769881043,-2.6589426535062475,0.3121551367604607
Station 3,18820.0,5951.0888027342235,-2.6411940243020835,0.3179667507685484
Station 3,18830.0,5924.76703018898,-2.62310316139529,0.32378230107014283
Station 3,18840.0,5898.627891666447,-2.6046666524282354,0.32960100803965464
Station 3,18850.0,5872.6748605383655,-2.5858811205755665,0.3354220558864963
Station 3,18860.0,5846.911443749663,-2.56674322912842,0.34124459156310394
Station 3,18870.0,5821.341181393966,-2.5472496862661056,0.3470677236646254
Station 3,18880.0,5795.967646240256,-2.527397250016821,0.35289052132241266
Station 3,18890.0,5770.794443208699,-2.507182733408552,0.35871201309366696
Station 3,18900.0,5745.825208793887,-2.4866030098108096,0.3645311858498281
Station 3,18910.0,5721.063610433503,-2.4656550184673507,0.3703469836665378
Station 3,18920.0,5696.513345820612,-2.444335770219443,0.3761583067182702
Station 3,18930.0,5672.17814215767,-2.4226423534186283,0.3819640101809883
Station 3,18940.0,5648.061755350412,-2.400571940027293,0.38776290314647954
Station 3,18950.0,5624.167969139783,-2.3781217919046305,0.3935537475523078
Station 3,18960.0,5600.50059417011,-2.3552892672748476,0.3993352571316381
Station 3,18970.0,5577.063466991742,-2.3320718273736687,0.40510609638750666
Station 3,18980.0,5553.8604489964655,-2.3084670432683083,0.4108648795964428
Station 3,18990.0,5530.895425283988,-2.2844726028452813,0.41661016984668736
Station 3,19000.0,5508.172303457912,-2.2600863179593564,0.42234047811660824
Station 3,19010.0,5485.695012349658,-2.235306131736115,0.42805426239926647
Station 3,19020.0,5463.467500668881,-2.2101301260194313,0.43374992687945746
Station 3,19030.0,5441.493735579028,-2.1845565289542046,0.43942582116991324
Station 3,19040.0,5419.777701196777,-2.1585837226935354,0.44508023961372994
Station 3,19050.0,5398.323397014198,-2.1322102512184125,0.450711420660449
Station 3,19060.0,5377.134836242675,-2.1054348282567563,0.4563175463235898
Station 3,19070.0,5356.2160440776,-2.0782563452875826,0.461896741727794
Station 3,19080.0,5335.571055883253,-2.050673879614638,0.467447074754089
Station 3,19090.0,5315.203915297151,-2.0226867024928326,0.4729665557921145
Station 3,19100.0,5295.118672253578,-1.9942942872893377,0.47845313760847574
Station 3,19110.0,5275.319380926036,-1.965496317660107,0.48390471534067936
Station 3,19120.0,5255.810097588584,-1.9362926957212299,0.4893191266263691
Station 3,19130.0,5236.59487839634,-1.9066835501932933,0.4946941518778182
Station 3,19140.0,5217.677776989989,-1.8766692445148168,0.5000275147004652
Station 3,19150.0,5199.062842010885,-1.846250384867782,0.5053168824770988
Station 3,19160.0,5180.75411493649,-1.8154278280343983,0.5105598671744965
Station 3,19170.0,5162.755627388546,-1.784202689227357,0.5157540262823809
Station 3,19180.0,5145.071398506131,-1.7525763497257576,0.5208968639668634
Station 3,19190.0,5127.705432249917,-1.7205504643261977,0.5259858324315927
Station 3,19200.0,5110.66171463255,-1.6881269685809186,0.5310183334957527
Station 3,19210.0,5093.944210877478,-1.6553080857924019,0.5359917203986335
Station 3,19220.0,5077.556862508805,-1.6220963337330723,0.5409032998400696
Station 3,19230.0,5061.503584375154,-1.5884945310581275,0.5457503342655348
Station 3,19240.0,5045.788261610735,-1.5545058033789942,0.5505300444040387
Station 3,19250.0,5030.414746537256,-1.520133588964618,0.5552396120662134
Station 3,19260.0,5015.386855510563,-1.4853816440374472,0.5598761832090687
Station 3,19270.0,5000.708365716271,-1.4502540476310757,0.5644368712728808
Station 3,19280.0,4986.383011918949,-1.4147552059764903,0.5689187607944755
Station 3,19290.0,4972.414483169821,-1.3788898563842595,0.5733189112998667
Station 3,19300.0,4958.806419478146,-1.342663070590442,0.5776343614777141
Station 3,19310.0,4945.56240845191,-1.3060802575347286,0.5818621336334614
Station 3,19320.0,4932.685981913629,-1.269147165540164,0.5859992384222253
Station 3,19330.0,4920.180612497524,-1.2318698838650146,0.5900426798566221
Station 3,19340.0,4908.0497102344025,-1.1942548435985396,0.5939894605836308
Station 3,19350.0,4896.296619131141,-1.1563088178741168,0.5978365874224655
Station 3,19360.0,4884.9246137515765,-1.1180389213748199,0.6015810771530927
Station 3,19370.0,4873.936895806241,-1.0794526091086345,0.60521996254269
Station 3,19380.0,4863.336590758216,-1.0405576744326368,0.6087502985948345
Station 3,19390.0,4853.126744452837,-1.001362246307918,0.6121691690037229
Station 3,19400.0,4843.310319779068,-0.9618747857696811,0.6154736927931485
Station 3,19410.0,4833.890193370467,-0.9221040815996826,0.6186610311174027
Station 3,19420.0,4824.869152353813,-0.8820592451913263,0.6217283941987528
Station 3,19430.0,4816.249891153568,-0.8417497046007484,0.6246730483736511
Station 3,19440.0,4808.035008360338,-0.8011851977807093,0.627492323217475
Station 3,19450.0,4800.2270036715845,-0.7603757649974702,0.6301836187153438
Station 3,19460.0,4792.82827491271,-0.719331740434496,0.6327444124444931
Station 3,19470.0,4785.841115146733,-0.678063742990464,0.6351722667318167
Station 3,19480.0,4779.267709880497,-0.6365826662828413,0.6374648357485909
Station 3,19490.0,4773.110134375398,-0.5948996678721006,0.6396198725030591
Station 3,19500.0,4767.370351070282,-0.5530261577254223,0.6416352356905514
Station 3,19510.0,4762.050207123087,-0.510973785942527,0.643508896360062
Station 3,19520.0,4757.1514318831805,-0.46875442974466985,0.6452389443321123
Station 3,19530.0,4752.675634826555,-0.42638017979859133,0.6468235943911618
Station 3,19540.0,4748.6243036147835,-0.38386332592190175,0.6482611921693442
Station 3,19550.0,4744.998802069014,-0.34121634214448615,0.6495502196561449
Station 3,19560.0,4741.800368407663,-0.2984518712054417,0.6506893003378145
Station 3,19570.0,4739.030113641379,-0.25558270852341497,0.6516772039165789
Station 3,19580.0,4736.68902013028,-0.2126217856868634,0.6525128505757986
Station 3,19590.0,4734.777940308069,-0.16958215351361117,0.6531953147600087
Station 3,19600.0,4733.29759557717,-0.12647696473139047,0.6537238284418899
Station 3,19610.0,4732.248575378316,-0.0833194563333442,0.654097783851714
Station 3,19620.0,4731.631336437704,-0.040122931664300365,0.6543167356486423
Station 3,19630.0,4731.446202194124,0.003099257704745617,0.6543804025173252
Station 3,19640.0,4731.693362407895,0.04633373025537374,0.6542886681775688
Station 3,19650.0,4732.372872952897,0.08956709289411913,0.6540415817993109
Station 3,19660.0,4733.484655792421,0.13278595935838874,0.6536393578197266
Station 3,19670.0,4735.0284991388435,0.175976968595715,0.6530823751639038
Station 3,19680.0,4737.004057796601,0.21912680305615168,0.652371175875137
Station 3,19690.0,4739.41085368741,0.26222220683824576,0.6515064631654032
Station 3,19700.0,4742.248276555922,0.3052500036298649,0.6504890989009621
Station 3,19710.0,4745.515584853572,0.34819711438633616,0.6493201005422014
Station 3,19720.0,4749.211906797737,0.3910505746899332,0.6480006375607628
Station 3,19730.0,4753.3362416027785,0.4337975517365699,0.6465320273606099
Station 3,19740.0,4757.887460879011,0.4764253608977503,0.6449157307329654
Station 3,19750.0,4762.864310195174,0.5189214818082352,0.6431533468779425
Station 3,19760.0,4768.265410799415,0.5612735739325835,0.6412466080281836
Station 3,19770.0,4774.089261493416,0.6034694915666627,0.6391973737118756
Station 3,19780.0,4780.334240653846,0.6454972982333743,0.6370076246941186
Station 3,19790.0,4786.998608394886,0.6873452804351298,0.6346794566368198
Station 3,19800.0,4794.08050886531,0.7290019607290951,0.6322150735180005
Station 3,19810.0,4801.577972673154,0.7704561100948718,0.6296167808517108
Station 3,19820.0,4809.488919430866,0.8116967595678657,0.6268869787496308
Station 3,19830.0,4817.811160413412,0.8527132111155089,0.6240281548649427
Station 3,19840.0,4826.542401321789,0.8934950477371408,0.6210428772581653
Station 3,19850.0,4835.680245144014,0.9340321427722948,0.6179337872234673
Station 3,19860.0,4845.2221951057445,0.9743146684058315,0.6147035921124426
Station 3,19870.0,4855.165657702356,1.0143331033621825,0.6113550581905884
Station 3,19880.0,4865.5079458044565,1.054078239784575,0.6078910035597137
Station 3,19890.0,4876.246281712951,1.093541189355851,0.6043142911613846
Station 3,19900.0,4887.377800355878,1.132713388584167,0.6006278219164183
Station 3,19910.0,4898.899552794759,1.1715866031363227,0.5968345280535141
Station 3,19920.0,4910.808509402507,1.210152931550109,0.592937366563187
Station 3,19930.0,4923.101563208176,1.2484048081078671,0.5889393128664109
Station 3,19940.0,4935.775533267908,1.2863350049409856,0.5848433546990964
Station 3,19950.0,4948.827168052725,1.3239366333841462,0.5806524862282957
Station 3,19960.0,4962.253148845742,1.3612031445998056,0.5763697024138309
Station 3,19970.0,4976.05009314169,1.3981283294954578,0.5719979936266091
Station 3,19980.0,4990.214558041818,1.4347063179583508,0.5675403405325683
Station 3,19990.0,5004.743043637533,1.470931577433945,0.5629997092489972
Station 3,20000.0,5019.63199637637,1.5067989108761126,0.558379046777867
Station 3,20010.0,5034.877812404232,1.5423034540982516,0.5536812767188524
Station 3,20020.0,5050.476840878072,1.5774406725556886,0.5489092952629163
Station 3,20030.0,5066.425387243519,1.6122063575906131,0.5440659674656337
Station 3,20040.0,5082.719716472313,1.646596622171518,0.5391541237979122
Station 3,20050.0,5099.356056254651,1.6806078961595152,0.5341765569703935
Station 3,20060.0,5116.330600141938,1.7142369211343453,0.5291360190265727
Station 3,20070.0,5133.639510635746,1.7474807448128815,0.5240352186985979
Station 3,20080.0,5151.278922219095,1.7803367150930138,0.5188768190187472
Station 3,20090.0,5169.244944326507,1.8128024737554351,0.5136634351787892
Station 3,20100.0,5187.533664249637,1.8448759498556926,0.5083976326287172
Station 3,20110.0,5206.14114997553,1.876555352838153,0.5030819254058156
Station 3,20120.0,5225.063452954972,1.9078391654031108,0.4977187746845345
Station 3,20130.0,5244.296610798573,1.9387261361573982,0.49231058753732804
Station 3,20140.0,5263.836649898685,1.9692152720780594,0.4868597158963457
Station 3,20150.0,5283.679587975371,1.9993058308177991,0.4813684557057199
Station 3,20160.0,5303.821436545073,2.028997312879754,0.4758390462541036
Station 3,20170.0,5324.258203310799,2.058289453688261,0.47027366967711565
Station 3,20180.0,5344.985894472932,2.087182215580966,0.46467445061941237
Station 3,20190.0,5366.000516960052,2.1156757797466597,0.4590434560462023
Station 3,20200.0,5387.298080579318,2.1437705381318013,0.4533826951942251
Station 3,20210.0,5408.874600086273,2.171467085337654,0.4476941196523856
Station 3,20220.0,5430.726097174051,2.198766210528556,0.44197962356251763
Station 3,20230.0,5452.848602382217,2.2256688893706955,0.4362410439310085
Station 3,20240.0,5475.238156925691,2.252176276019443,0.4304801610423349
Station 3,20250.0,5497.890814439107,2.2782896951756033,0.42469869896511936
Station 3,20260.0,5520.80264247787,2.3040106343422506,0.4188983261181798
Station 3,20270.0,5543.969724284482,2.3293407359467313,0.41308065596347293
Station 3,20280.0,5567.388160322639,2.3542817896577466,0.40724724774805227
Station 3,20290.0,5591.054069650301,2.378835724892218,0.40139960729444757
Station 3,20300.0,5614.963591282676,2.403004603411729,0.3955391878556572
Station 3,20310.0,5639.112885481333,2.4267906120608553,0.3896673910189627
Station 3,20320.0,5663.498134971044,2.450196055656118,0.38378556765245986
Station 3,20330.0,5688.11554608584,2.4732233500332685,0.37789501888856813
Station 3,20340.0,5712.961349846014,2.4958750152595806,0.371996997139131
Station 3,20350.0,5738.031802967768,2.518153669016982,0.36609270713706055
Station 3,20360.0,5763.323188807283,2.540062020160844,0.36018330699981854
Station 3,20370.0,5788.831818241007,2.561602862458484,0.35426990931035557
Station 3,20380.0,5814.554030484054,2.5827790685105976,0.3483535822114288
Station 3,20390.0,5840.486193848596,2.6035935838580833,0.34243535050954094
Station 3,20400.0,5866.624706444077,2.62404942127603,0.3365161967850158
Station 3,20410.0,5892.96599682129,2.644149655255946,0.3305970625050077
Station 3,20420.0,5919.506524562125,2.66389741667672,0.32467884913651346
Station 3,20430.0,5946.242780816973,2.6832958876642423,0.3187624192566898
Station 3,20440.0,5973.171288791691,2.7023482966390286,0.3128485976580401
Station 3,20450.0,6000.288604186038,2.721057913550787,0.30693817244623267
Station 3,20460.0,6027.591315585473,2.7394280452983426,0.3010318961285567
Station 3,20470.0,6055.076044808193,2.7574620313330023,0.29513048669119096
Station 3,20480.0,6082.7394472092665,2.775163239443017,0.289234628663676
Station 3,20490.0,6110.578211943684,2.7925350617165146,0.2833449741691398
Station 3,20500.0,6138.589062190135,2.8095809106799434,0.2774621439590003
Station 3,20510.0,6166.76875533726,2.8263042156088343,0.2715867284310225
Station 3,20520.0,6195.114083134104,2.842708419007448,0.26571928862975147
Station 3,20530.0,6223.6218718065165,2.8587969732536678,0.2598603572284714
Station 3,20540.0,6252.288982141066,2.8745733374053133,0.25401043949198143
Station 3,20550.0,6281.112309538161,2.8900409741639637,0.24817001421956908
Station 3,20560.0,6310.08878403591,2.905203346992159,0.24233953466769984
Station 3,20570.0,6339.215370306251,2.9200639173798404,0.23651942945200793
Station 3,20580.0,6368.489067624863,2.934626142255759,0.23071010342829054
Station 3,20590.0,6397.906909816252,2.9488934715395425,0.2249119385522738
Station 3,20600.0,6427.465965175471,2.9628693458300557,0.21912529471800257
Station 3,20610.0,6457.163336367758,2.9765571942257063,0.2133505105747745
Station 3,20620.0,6486.996160244534,2.989960432319835,0.20758790431346316
Station 3,20630.0,6516.961607619557,3.0030824603440713,0.20183777442713627
Station 3,20640.0,6547.056883329369,3.015926661194416,0.19610040049532582
Station 3,20650.0,6577.279225944343,3.0284963988159426,0.19037604389983068
Station 3,20660.0,6607.625907567289,3.0407950166276607,0.18466494853333787
Station 3,20670.0,6638.094233623001,3.0528258360492324,0.1789673414880345
Station 2,20860.0,6658.246012586546,-3.5909085104790006,0.17532873037906418
Station 2,20870.0,6622.363061448335,-3.585647315913605,0.18202843319964226
Station 2,20880.0,6586.533761175437,-3.5801777450597814,0.18876828624677006
Station 2,20890.0,6550.760213345439,-3.5744962194120924,0.1955488477428958
Station 2,20900.0,6515.044555700773,-3.5685990842614737,0.20237068256469493
Station 2,20910.0,6479.388962919242,-3.5624826073231857,0.20923436218217692
Station 2,20920.0,6443.795647398705,-3.556142977369138,0.2161404645856185
Station 2,20930.0,6408.266860055916,-3.549576302867406,0.22308957419944325
Station 2,20940.0,6372.804891139456,-3.542778610632018,0.23008228178211595
Station 2,20950.0,6337.412071056721,-3.535745844486265,0.23711918431105947
Station 2,20960.0,6302.090771214839,-3.528473863943147,0.24420088485155286
Station 2,20970.0,6266.84340487538,-3.5209584429068403,0.2513279924084865
Station 2,20980.0,6231.67242800308,-3.5131952684084045,0.2585011217577474
Station 2,20990.0,6196.580339964656,-3.5051799394418772,0.2657208932418746
Station 2,21000.0,6161.569684658835,-3.496907965639922,0.2729879325887384
Station 2,21010.0,6126.643051369746,-3.4883747661348687,0.28030287067555154
Station 2,21020.0,6091.803075641756,-3.4795756684531196,0.2876663432714404
Station 2,21030.0,6057.0524402028705,-3.4705059074426132,0.2950789907586877
Station 2,21040.0,6022.393875898252,-3.4611606242581656,0.3025414578268579
Station 2,21050.0,5987.830162633249,-3.45153486541142,0.3100543931380527
Station 2,21060.0,5953.3641303253025,-3.4416235818926357,0.3176184489614255
Station 2,21070.0,5918.998659863961,-3.4314216283720063,0.32523428077499766
Station 2,21080.0,5884.73668407821,-3.420923762488672,0.33290254683267945
Station 2,21090.0,5850.5811887102045,-3.4101246442361868,0.3406239076942975
Station 2,21100.0,5816.535213394413,-3.399018835453633,0.3483990257162916
Station 2,21110.0,5782.601852641111,-3.3876007994322586,0.3562285645006091
Station 2,21120.0,5748.784256823021,-3.3758649006480077,0.3641131882991859
Station 2,21130.0,5715.085633163835,-3.3638054046309973,0.3720535613712454
Station 2,21140.0,5681.509246727193,-3.351416477983541,0.3800503472904958
Station 2,21150.0,5648.05842140465,-3.3386921885590786,0.3881042081991217
Station 2,21160.0,5614.736540900914,-3.3256265058149457,0.39621580400530443
Station 2,21170.0,5581.547049714678,-3.3122133013526276,0.4043857915208026
Station 2,21180.0,5548.493454113053,-3.2984463496599083,0.4126148235349272
Station 2,21190.0,5515.579323097596,-3.2843193290699655,0.4209035478210327
Station 2,21200.0,5482.808289359699,-3.269825822953213,0.429252606071422
Station 2,21210.0,5450.184050222982,-3.2549593211584957,0.4376626327563149
Station 2,21220.0,5417.710368570137,-3.2397132217208764,0.4461342539022888
Station 2,21230.0,5385.391073751542,-3.224080832854131,0.4546680857853101
Station 2,21240.0,5353.230062472697,-3.2080553752467105,0.4632647335332099
