t,rho,rhodot,elev_deg,station_id,sc_lat_deg,sc_lon_deg,sc_alt_m
1.13000000000000000e+04,3.63921185791552216e+03,5.29419964323031511e-01,8.16424086910483737e+01,2,3.99846381158157342e+01,3.59680444900894543e+02,3.61457601625069219e+03
1.13100000000000000e+04,3.64479497497119610e+03,5.86744687262318543e-01,8.07537883634625047e+01,2,3.99878016790402100e+01,1.11502146928710091e-01,3.61461361645579564e+03
1.13200000000000000e+04,3.65094759092605091e+03,6.43769830122552955e-01,7.98650322259179006e+01,2,3.99890432567335310e+01,5.42586308815096507e-01,3.61465144683483595e+03
1.13300000000000000e+04,3.65767093498654367e+03,7.00475768584227110e-01,7.89769705442602969e+01,2,3.99883627381579814e+01,9.73670763256795135e-01,3.61468950587933432e+03
1.13400000000000000e+04,3.66495582103885226e+03,7.56829274277744046e-01,7.80902451221257365e+01,2,3.99857602518695288e+01,1.40472888638102278e+00,3.61472779206299492e+03
1.13500000000000000e+04,3.67280397234480733e+03,8.12807184713618902e-01,7.72053726901787201e+01,2,3.99812361656482835e+01,1.83573406698570984e+00,3.61476630384175587e+03
1.13600000000000000e+04,3.68120944432564193e+03,8.68388988041207788e-01,7.63227835853785166e+01,2,3.99747910862927114e+01,2.26665971977146574e+00,3.61480503965387470e+03
1.13700000000000000e+04,3.69017241957508259e+03,9.23549450160836893e-01,7.54428462082477296e+01,2,3.99664258592775354e+01,2.69747929854307511e+00,3.61484399791998112e+03
1.13800000000000000e+04,3.69967962361658329e+03,9.78262999154755564e-01,7.45658829674668908e+01,2,3.99561415682760739e+01,3.12816630936546280e+00,3.61488317704314068e+03
1.13900000000000000e+04,3.70973515300179133e+03,1.03251201393870828e+00,7.36921809541338035e+01,2,3.99439395345474111e+01,3.55869432365882732e+00,3.61492257540894389e+03
1.14000000000000000e+04,3.72032914313044557e+03,1.08627577320420476e+00,7.28219992562675174e+01,2,3.99298213161894822e+01,3.98903699121762889e+00,3.61496219138556808e+03
1.14100000000000000e+04,3.73145875100139256e+03,1.13953253032078239e+00,7.19555740765051723e+01,2,3.99137887072588811e+01,4.41916805313889682e+00,3.61500202332385015e+03
1.14200000000000000e+04,3.74311580934178164e+03,1.19226454471720666e+00,7.10931223814511100e+01,2,3.98958437367587209e+01,4.84906135464458998e+00,3.61504206955737209e+03
1.14300000000000000e+04,3.75530291770950771e+03,1.24445439947843850e+00,7.02348445507423236e+01,2,3.98759886674956903e+01,5.27869085778383340e+00,3.61508232840254277e+03
1.14400000000000000e+04,3.76800469409345988e+03,1.29608595392132386e+00,6.93809263334809998e+01,2,3.98542259948083739e+01,5.70803065400054432e+00,3.61512279815865986e+03
1.14500000000000000e+04,3.78122172939044776e+03,1.34714272045355377e+00,6.85315403183765284e+01,2,3.98305584451677603e+01,6.13705497655276755e+00,3.61516347710802074e+03
1.14600000000000000e+04,3.79494595754916645e+03,1.39761385731073617e+00,6.76868470585120434e+01,2,3.98049889746526091e+01,6.56573821276964953e+00,3.61520436351598983e+03
1.14700000000000000e+04,3.80917152629276598e+03,1.44748202708754148e+00,6.68469959485175593e+01,2,3.97775207673010556e+01,6.99405491613307984e+00,3.61524545563109132e+03
1.14800000000000000e+04,3.82389263913771856e+03,1.49673340082534567e+00,6.60121259229662769e+01,2,3.97481572333411393e+01,7.42197981817075902e+00,3.61528675168509471e+03
1.14900000000000000e+04,3.83910511870535311e+03,1.54536133681232402e+00,6.51823660250207695e+01,2,3.97169020073023091e+01,7.84948784014857548e+00,3.61532824989312394e+03
1.15000000000000000e+04,3.85479953068649911e+03,1.59335286503649987e+00,6.43578358806242221e+01,2,3.96837589460104923e+01,8.27655410454963025e+00,3.61536994845372828e+03
1.15100000000000000e+04,3.87096912523757692e+03,1.64070110488858600e+00,6.35386461038632078e+01,2,3.96487321264693051e+01,8.70315394632862294e+00,3.61541184554898973e+03
1.15200000000000000e+04,3.88760851518457730e+03,1.68739329878289257e+00,6.27248986522348559e+01,2,3.96118258436302426e+01,9.12926292393027516e+00,3.61545393934462118e+03
1.15300000000000000e+04,3.90471337148691737e+03,1.73342662498153244e+00,6.19166871455719985e+01,2,3.95730446080546514e+01,9.55485683006087250e+00,3.61549622799006283e+03
1.15400000000000000e+04,3.92227722967518594e+03,1.77879224754157983e+00,6.11140971587497219e+01,2,3.95323931434705287e+01,9.97991170220314849e+00,3.61553870961859138e+03
1.15500000000000000e+04,3.94028540982334926e+03,1.82348728542405558e+00,6.03172064956211784e+01,2,3.94898763842273013e+01,1.04044038328642543e+01,3.61558138234740909e+03
1.15600000000000000e+04,3.95874560460034763e+03,1.86749955492324715e+00,5.95260854496428067e+01,2,3.94454994726517043e+01,1.08283097795480270e+01,3.61562424427776932e+03
1.15700000000000000e+04,3.97763639571084605e+03,1.91083542172132925e+00,5.87407970551639806e+01,2,3.93992677563081486e+01,1.12516063744426589e+01,3.61566729349506568e+03
1.15800000000000000e+04,3.99695739696822602e+03,1.95348538237664759e+00,5.79613973322369063e+01,2,3.93511867851671227e+01,1.16742707338160745e+01,3.61571052806896114e+03
1.15900000000000000e+04,4.01670350069222286e+03,1.99544796282907977e+00,5.71879355269594996e+01,2,3.93012623086847910e+01,1.20962802671110197e+01,3.61575394605346992e+03
1.16000000000000000e+04,4.03686416941686321e+03,2.03672527594246899e+00,5.64204543487258832e+01,2,3.92495002727977038e+01,1.25176126857332992e+01,3.61579754548711207e+03
1.16100000000000000e+04,4.05743550750798204e+03,2.07731380904060536e+00,5.56589902052746126e+01,2,3.91959068168361426e+01,1.29382460115265676e+01,3.61584132439298992e+03
1.16200000000000000e+04,4.07840767866814031e+03,2.11721365145297158e+00,5.49035734360614995e+01,2,3.91404882703596826e+01,1.33581585849282565e+01,3.61588528077893352e+03
1.16300000000000000e+04,4.09977781322725968e+03,2.15642774287208905e+00,5.41542285442104117e+01,2,3.90832511499189934e+01,1.37773290728010007e+01,3.61592941263760440e+03
1.16400000000000000e+04,4.12153432387395424e+03,2.19495324953509696e+00,5.34109744270922917e+01,2,3.90242021557474388e+01,1.41957364759353286e+01,3.61597371794661922e+03
1.16500000000000000e+04,4.14367431844987459e+03,2.23279690618985072e+00,5.26738246054339214e+01,2,3.89633481683864176e+01,1.46133601362195051e+01,3.61601819466867892e+03
1.16600000000000000e+04,4.16618949299006181e+03,2.26995820316619579e+00,5.19427874507537410e+01,2,3.89006962452483904e+01,1.50301797434729689e+01,3.61606284075169424e+03
1.16700000000000000e+04,4.18907148114678603e+03,2.30644029337377887e+00,5.12178664108473853e+01,2,3.88362536171214501e+01,1.54461753419410304e+01,3.61610765412889668e+03
1.16800000000000000e+04,4.21231588887383623e+03,2.34225000601382005e+00,5.04990602330012948e+01,2,3.87700276846191514e+01,1.58613273364478324e+01,3.61615263271899130e+03
1.16900000000000000e+04,4.23591303041945321e+03,2.37738805192487712e+00,4.97863631845849568e+01,2,3.87020260145799995e+01,1.62756164982066061e+01,3.61619777442627128e+03
1.17000000000000000e+04,4.25986233610072941e+03,2.41186062287180203e+00,4.90797652706627048e+01,2,3.86322563364200278e+01,1.66890239702856036e+01,3.61624307714074530e+03
1.17100000000000000e+04,4.28414926384936098e+03,2.44567346672835750e+00,4.83792524482665485e+01,2,3.85607265384426015e+01,1.71015312727295949e+01,3.61628853873829576e+03
1.17200000000000000e+04,4.30877339344927532e+03,2.47883008165278840e+00,4.76848068369836326e+01,2,3.84874446641094465e+01,1.75131203073364894e+01,3.61633415708078610e+03
1.17300000000000000e+04,4.33372251304559995e+03,2.51133467009111433e+00,4.69964069255283405e+01,2,3.84124189082766776e+01,1.79237733620899071e+01,3.61637993001622090e+03
1.17400000000000000e+04,4.35899755052821547e+03,2.54319790386176869e+00,4.63140277739923292e+01,2,3.83356576133996825e+01,1.83334731152485517e+01,3.61642585537887862e+03
1.17500000000000000e+04,4.38458540478343184e+03,2.57442229685772306e+00,4.56376412114916050e+01,2,3.82571692657107647e+01,1.87422026390942058e+01,3.61647193098942989e+03
1.17600000000000000e+04,4.41048323101135247e+03,2.60501760244333536e+00,4.49672160289595766e+01,2,3.81769624913732954e+01,1.91499454033400340e+01,3.61651815465513027e+03
1.17700000000000000e+04,4.43668475127298188e+03,2.63498720392802666e+00,4.43027181668626469e+01,2,3.80950460526161834e+01,1.95566852782019716e+01,3.61656452416991851e+03
1.17800000000000000e+04,4.46318123050221220e+03,2.66433938232395118e+00,4.36441108976475078e+01,2,3.80114288438523289e+01,1.99624065371361148e+01,3.61661103731458570e+03
1.17900000000000000e+04,4.48996862044526097e+03,2.69308480552335761e+00,4.29913550027589224e+01,2,3.79261198877847008e+01,2.03670938592453759e+01,3.61665769185691533e+03
1.18000000000000000e+04,4.51704099784303708e+03,2.72122451344531147e+00,4.23444089440958749e+01,2,3.78391283315036517e+01,2.07707323313596532e+01,3.61670448555183430e+03
1.18100000000000000e+04,4.54439175839999461e+03,2.74877336912625880e+00,4.17032290298045325e+01,2,3.77504634425790826e+01,2.11733074497932527e+01,3.61675141614157292e+03
1.18200000000000000e+04,4.57201418784825910e+03,2.77573667165811599e+00,4.10677695743327078e+01,2,3.76601346051507093e+01,2.15748051217845749e+01,3.61679848135580505e+03
1.18300000000000000e+04,4.59990469695558386e+03,2.80211868627633232e+00,4.04379830526978594e+01,2,3.75681513160200637e+01,2.19752116666228154e+01,3.61684567891181177e+03
1.18400000000000000e+04,4.62805430335454093e+03,2.82792747346637485e+00,3.98138202489441966e+01,2,3.74745231807474539e+01,2.23745138164673811e+01,3.61689300651463418e+03
1.18500000000000000e+04,4.65646131795436941e+03,2.85317707553074262e+00,3.91952303987891000e+01,2,3.73792599097569322e+01,2.27726987168652713e+01,3.61694046185722982e+03
1.18600000000000000e+04,4.68511557745148730e+03,2.87786966796125876e+00,3.85821613264787260e+01,2,3.72823713144527602e+01,2.31697539269727208e+01,3.61698804262063641e+03
1.18700000000000000e+04,4.71401601496226158e+03,2.90201843531404435e+00,3.79745595758932950e+01,2,3.71838673033502403e+01,2.35656674194871734e+01,3.61703574647413006e+03
1.18800000000000000e+04,4.74315587324822081e+03,2.92562796539466774e+00,3.73723705359592770e+01,2,3.70837578782237216e+01,2.39604275802963933e+01,3.61708357107538541e+03
1.18900000000000000e+04,4.77252694355631957e+03,2.94870932352854620e+00,3.67755385604429605e+01,2,3.69820531302751476e+01,2.43540232078512240e+01,3.61713151407064652e+03
1.19000000000000000e+04,4.80212601496030675e+03,2.97126584121153980e+00,3.61840070822126521e+01,2,3.68787632363253834e+01,2.47464435122690531e+01,3.61717957309489248e+03
1.19100000000000000e+04,4.83195062383742061e+03,2.99331111142862660e+00,3.55977187220702973e+01,2,3.67738984550314214e+01,2.51376781141754684e+01,3.61722774577198470e+03
1.19200000000000000e+04,4.86199288301303750e+03,3.01484951850386507e+00,3.50166153922650096e+01,2,3.66674691231318590e+01,2.55277170432909593e+01,3.61727602971487067e+03
1.19300000000000000e+04,4.89224444938543274e+03,3.03589417435128395e+00,3.44406383948078769e+01,2,3.65594856517230795e+01,2.59165507367709580e+01,3.61732442252572400e+03
1.19400000000000000e+04,4.92271017394437877e+03,3.05644650434217979e+00,3.38697285147192773e+01,2,3.64499585225689557e+01,2.63041700373062746e+01,3.61737292179612632e+03
1.19500000000000000e+04,4.95337244800219287e+03,3.07652311130026623e+00,3.33038261083435927e+01,2,3.63388982844456905e+01,2.66905661909920831e+01,3.61742152510724191e+03
1.19600000000000000e+04,4.98423739313918486e+03,3.09612176093232527e+00,3.27428711868736073e+01,2,3.62263155495245854e+01,2.70757308449732719e+01,3.61747023002999231e+03
1.19700000000000000e+04,5.01529389616012850e+03,3.11525944789194709e+00,3.21868034952302580e+01,2,3.61122209897946362e+01,2.74596560448744995e+01,3.61751903412522734e+03
1.19800000000000000e+04,5.04653999956943062e+03,3.13394001205814066e+00,3.16355625864475947e+01,2,3.59966253335266444e+01,2.78423342320225444e+01,3.61756793494390513e+03
1.19900000000000000e+04,5.07797129400899030e+03,3.15217293624062744e+00,3.10890878917146978e+01,2,3.58795393617813758e+01,2.82237582404695821e+01,3.61761693002726861e+03
1.20000000000000000e+04,5.10958201302272846e+03,3.16996172926077380e+00,3.05473187862279048e+01,2,3.57609739049627890e+01,2.86039212938251239e+01,3.61766601690703101e+03
1.20100000000000000e+04,5.14136951897384643e+03,3.18732028226246866e+00,3.00101946510073709e+01,2,3.56409398394187207e+01,2.89828170019054490e+01,3.61771519310554504e+03
1.20200000000000000e+04,5.17332805711746187e+03,3.20425232101046253e+00,2.94776549308321663e+01,2,3.55194480840900511e+01,2.93604393572081008e+01,3.61776445613599572e+03
1.20300000000000000e+04,5.20545319281444517e+03,3.22076833346823577e+00,2.89496391884473532e+01,2,3.53965095972101906e+01,2.97367827312200177e+01,3.61781380350258041e+03
1.20400000000000000e+04,5.23774005950040373e+03,3.23687390499613192e+00,2.84260871551951446e+01,2,3.52721353730561233e+01,3.01118418705673214e+01,3.61786323270069261e+03
1.20500000000000000e+04,5.27018788870183926e+03,3.25257430159692307e+00,2.79069387782204714e+01,2,3.51463364387522361e+01,3.04856118930152000e+01,3.61791274121710740e+03
1.20600000000000000e+04,5.30279138595864606e+03,3.26788081432293565e+00,2.73921342643993633e+01,2,3.50191238511283700e+01,3.08580882833254719e+01,3.61796232653016705e+03
1.20700000000000000e+04,5.33554502190263793e+03,3.28279719886105159e+00,2.68816141211358079e+01,2,3.48905086936327606e+01,3.12292668889802911e+01,3.61801198610997744e+03
1.20800000000000000e+04,5.36844643669850120e+03,3.29733475853553859e+00,2.63753191941695455e+01,2,3.47605020733013816e+01,3.15991439157797380e+01,3.61806171741858452e+03
1.20900000000000000e+04,5.40149267809868161e+03,3.31149614942662307e+00,2.58731907025347354e+01,2,3.46291151177841030e+01,3.19677159233210766e+01,3.61811151791017801e+03
1.21000000000000000e+04,5.43467669410664439e+03,3.32528831347290055e+00,2.53751702708048406e+01,2,3.44963589724289221e+01,3.23349798203677992e+01,3.61816138503126786e+03
1.21100000000000000e+04,5.46799497192562376e+03,3.33872291033473978e+00,2.48811999587572998e+01,2,3.43622447974245731e+01,3.27009328601155644e+01,3.61821131622090070e+03
1.21200000000000000e+04,5.50144964008833267e+03,3.35180265867206018e+00,2.43912222885851833e+01,2,3.42267837650025299e+01,3.30655726353630257e+01,3.61826130891081630e+03
1.21300000000000000e+04,5.53502920909205841e+03,3.36453330923465810e+00,2.39051802697819937e+01,2,3.40899870566987317e+01,3.34288970735946123e+01,3.61831136052568399e+03
1.21400000000000000e+04,5.56873658198952035e+03,3.37692309019662140e+00,2.34230174218189795e+01,2,3.39518658606755253e+01,3.37909044319828809e+01,3.61836146848326462e+03
1.21500000000000000e+04,5.60256713041620333e+03,3.38897910948216552e+00,2.29446777947326765e+01,2,3.38124313691044378e+01,3.41515932923171519e+01,3.61841163019463238e+03
1.21600000000000000e+04,5.63651447380473473e+03,3.40070462783227567e+00,2.24701059877342360e+01,2,3.36716947756096516e+01,3.45109625558657456e+01,3.61846184306435680e+03
1.21700000000000000e+04,5.67058139400736491e+03,3.41210824664421830e+00,2.19992471659499422e+01,2,3.35296672727730893e+01,3.48690114381783616e+01,3.61851210449070095e+03
1.21800000000000000e+04,5.70475811579283709e+03,3.42319348480310648e+00,2.15320470753959405e+01,2,3.33863600497004498e+01,3.52257394638356018e+01,3.61856241186583065e+03
1.21900000000000000e+04,5.73904387385553855e+03,3.43397006836985552e+00,2.10684520562886171e+01,2,3.32417842896491180e+01,3.55811464611517323e+01,3.61861276257601094e+03
1.22000000000000000e+04,5.77343489264247819e+03,3.44444065984834902e+00,2.06084090547858061e+01,2,3.30959511677174874e+01,3.59352325568372635e+01,3.61866315400180611e+03
1.22100000000000000e+04,5.80793199218471273e+03,3.45460923065758019e+00,2.01518656332514041e+01,2,3.29488718485956724e+01,3.62879981706274535e+01,3.61871358351827985e+03
1.22200000000000000e+04,5.84252794912433183e+03,3.46448774291579387e+00,1.96987699791313879e+01,2,3.28005574843778476e+01,3.66394440098826024e+01,3.61876404849519895e+03
1.22300000000000000e+04,5.87722123908613139e+03,3.47407629723682465e+00,1.92490709125257631e+01,2,3.26510192124356848e+01,3.69895710641661211e+01,3.61881454629724794e+03
1.22400000000000000e+04,5.91200721994623837e+03,3.48338246696612552e+00,1.88027178925365916e+01,2,3.25002681533529483e+01,3.73383805998058236e+01,3.61886507428420919e+03
1.22500000000000000e+04,5.94688645638253638e+03,3.49240884248106687e+00,1.83596610224696342e+01,2,3.23483154089208824e+01,3.76858741544438232e+01,3.61891562981119932e+03
1.22600000000000000e+04,5.98185519884860878e+03,3.50116093495930381e+00,1.79198510539622085e+01,2,3.21951720601939826e+01,3.80320535315804449e+01,3.61896621022884756e+03
1.22700000000000000e+04,6.01690955721862065e+03,3.50964639797658284e+00,1.74832393901073786e+01,2,3.20408491656059837e+01,3.83769207951172575e+01,3.61901681288351938e+03
1.22800000000000000e+04,6.05204704450050303e+03,3.51786915360617058e+00,1.70497780876410268e+01,2,3.18853577591455668e+01,3.87204782639036864e+01,3.61906743511752029e+03
1.22900000000000000e+04,6.08726456945241443e+03,3.52583366094954620e+00,1.66194198582546271e+01,2,3.17287088485912108e+01,3.90627285062925438e+01,3.61911807426929590e+03
1.23000000000000000e+04,6.12256182625943529e+03,3.53354404206501416e+00,1.61921180690942066e+01,2,3.15709134138048846e+01,3.94036743347081710e+01,3.61916872767365021e+03
1.23100000000000000e+04,6.15793667443309641e+03,3.54100505845798530e+00,1.57678267425017502e+01,2,3.14119824050839078e+01,3.97433188002324798e+01,3.61921939266195113e+03
1.23200000000000000e+04,6.19338207097490522e+03,3.54822314021647101e+00,1.53465005550537334e+01,2,3.12519267415705002e+01,4.00816651872119891e+01,3.61927006656234698e+03
1.23300000000000000e+04,6.22889965230067719e+03,3.55519950818937058e+00,1.49280948359474976e+01,2,3.10907573097182848e+01,4.04187170078907485e+01,3.61932074669995927e+03
1.23400000000000000e+04,6.26448532023270582e+03,3.56193948115015058e+00,1.45125655647842606e+01,2,3.09284849618151902e+01,4.07544779970721507e+01,3.61937143039711191e+03
1.23500000000000000e+04,6.30013767548260876e+03,3.56844983231321011e+00,1.40998693687943142e+01,2,3.07651205145621311e+01,4.10889521068137427e+01,3.61942211497353674e+03
1.23600000000000000e+04,6.33585399072500604e+03,3.57472994451040016e+00,1.36899635195477849e+01,2,3.06006747477065950e+01,4.14221435011584092e+01,3.61947279774657545e+03
1.23700000000000000e+04,6.37163107327315811e+03,3.58078687115722127e+00,1.32828059291923193e+01,2,3.04351584027305400e+01,4.17540565509047141e+01,3.61952347603141789e+03
1.23800000000000000e+04,6.40746825054543388e+03,3.58662883577533531e+00,1.28783551462556680e+01,2,3.02685821815918139e+01,4.20846958284201591e+01,3.61957414714128390e+03
1.23900000000000000e+04,6.44336269132173038e+03,3.59224980643502434e+00,1.24765703510503290e+01,2,3.01009567455183920e+01,4.24140661024995680e+01,3.61962480838765441e+03
1.24000000000000000e+04,6.47931170269671566e+03,3.59766082598888159e+00,1.20774113507140566e+01,2,2.99322927138543982e+01,4.27421723332720660e+01,3.61967545708048056e+03
1.24100000000000000e+04,6.51531445469303071e+03,3.60286300430272188e+00,1.16808385739189013e+01,2,2.97626006629573894e+01,4.30690196671585497e+01,3.61972609052840016e+03
1.24200000000000000e+04,6.55136939737967532e+03,3.60786184584036196e+00,1.12868130652791923e+01,2,2.95918911251458994e+01,4.33946134318825898e+01,3.61977670603894512e+03
1.24300000000000000e+04,6.58747276997506651e+03,3.61265914583025705e+00,1.08952964794873459e+01,2,2.94201745876964651e+01,4.37189591315365718e+01,3.61982730091877238e+03
1.24400000000000000e+04,6.62362118749832280e+03,3.61725853013731458e+00,1.05062510752036484e+01,2,2.92474614918891476e+01,4.40420624417058306e+01,3.61987787247385859e+03
1.24500000000000000e+04,6.65981887225686751e+03,3.62166460121395861e+00,1.01196397087264085e+01,2,2.90737622321009290e+01,4.43639292046520453e+01,3.61992841800972201e+03
1.47800000000000000e+04,6.66933533114770489e+03,-3.57725890495934307e+00,1.01059035358409286e+01,1,-2.17185651128609223e+01,1.04483621809984896e+02,3.62633382275494841e+03
1.47900000000000000e+04,6.63358429939679718e+03,-3.57263192757089110e+00,1.04881598524792086e+01,1,-2.19227427090014579e+01,1.04763206499429373e+02,3.62632658704414462e+03
1.48000000000000000e+04,6.59788240150567071e+03,-3.56781035274932989e+00,1.08727519252690943e+01,1,-2.21262939064911706e+01,1.05043713040671548e+02,3.62631904218931959e+03
1.48100000000000000e+04,6.56222916268459085e+03,-3.56279453428141668e+00,1.12597140655494030e+01,1,-2.23292104612887385e+01,1.05325150712656807e+02,3.62631118913851060e+03
1.48200000000000000e+04,6.52662688785037153e+03,-3.55758101641441016e+00,1.16490810890660832e+01,1,-2.25314840753777865e+01,1.05607528759724616e+02,3.62630302885474339e+03
1.48300000000000000e+04,6.49107924971348621e+03,-3.55216237447026550e+00,1.20408883189453935e+01,1,-2.27331063964917242e+01,1.05890856389517268e+02,3.62629456231587028e+03
1.48400000000000000e+04,6.45558608004819052e+03,-3.54653792625359543e+00,1.24351715883157006e+01,1,-2.29340690178547497e+01,1.06175142770826568e+02,3.62628579051446286e+03
1.48500000000000000e+04,6.42014909340045688e+03,-3.54070506534903506e+00,1.28319672425458577e+01,1,-2.31343634779399352e+01,1.06460397031376573e+02,3.62627671445763008e+03
1.48600000000000000e+04,6.38477117405760873e+03,-3.53465795493451651e+00,1.32313121410679404e+01,1,-2.33339812602445775e+01,1.06746628255542461e+02,3.62626733516689819e+03
1.48700000000000000e+04,6.34945587319433344e+03,-3.52839444156107085e+00,1.36332436587486523e+01,1,-2.35329137930838570e+01,1.07033845482003954e+02,3.62625765367806707e+03
1.48800000000000000e+04,6.31420455119279632e+03,-3.52191212886129712e+00,1.40377996867724377e+01,1,-2.37311524494032540e+01,1.07322057701332938e+02,3.62624767104104467e+03
1.48900000000000000e+04,6.27901953353939916e+03,-3.51520186670169288e+00,1.44450186329968169e+01,1,-2.39286885466102994e+01,1.07611273853514419e+02,3.62623738831970331e+03
1.49000000000000000e+04,6.24390192791800473e+03,-3.50826605034248251e+00,1.48549394217378090e+01,1,-2.41255133464264446e+01,1.07901502825399888e+02,3.62622680659176513e+03
1.49100000000000000e+04,6.20885415857971475e+03,-3.50109491586411492e+00,1.52676014929413846e+01,1,-2.43216180547598597e+01,1.08192753448092787e+02,3.62621592694859464e+03
1.49200000000000000e+04,6.17387947472383803e+03,-3.49369009883225390e+00,1.56830448006930876e+01,1,-2.45169938215994243e+01,1.08485034494264895e+02,3.62620475049509878e+03
1.49300000000000000e+04,6.13898244424061340e+03,-3.48604354546843886e+00,1.61013098110169111e+01,1,-2.47116317409311961e+01,1.08778354675403335e+02,3.62619327834955948e+03
1.49400000000000000e+04,6.10415887663305966e+03,-3.47814841359049520e+00,1.65224374989093725e+01,1,-2.49055228506775492e+01,1.09072722638987230e+02,3.62618151164347182e+03
1.49500000000000000e+04,6.06941922690619231e+03,-3.47000548875281245e+00,1.69464693445541066e+01,1,-2.50986581326601446e+01,1.09368146965594164e+02,3.62616945152140215e+03
1.49600000000000000e+04,6.03476041010718018e+03,-3.46160793704516445e+00,1.73734473286564253e+01,1,-2.52910285125870757e+01,1.09664636165934908e+02,3.62615709914083891e+03
1.49700000000000000e+04,6.00018678776477736e+03,-3.45295244839832982e+00,1.78034139268363774e+01,1,-2.54826248600653749e+01,1.09962198677816673e+02,3.62614445567201983e+03
1.49800000000000000e+04,5.96570409642039795e+03,-3.44403321066296941e+00,1.82364121030130093e+01,1,-2.56734379886392610e+01,1.10260842863034028e+02,3.62613152229780826e+03
1.49900000000000000e+04,5.93130721935274869e+03,-3.43484586298567907e+00,1.86724853017107755e+01,1,-2.58634586558552151e+01,1.10560577004187493e+02,3.62611830021351125e+03
1.50000000000000000e+04,5.89700604823371214e+03,-3.42538203192912638e+00,1.91116774392132598e+01,1,-2.60526775633544183e+01,1.10861409301429063e+02,3.62610479062672857e+03
1.50100000000000000e+04,5.86280059638663261e+03,-3.41564162127049720e+00,1.95540328934866459e+01,1,-2.62410853569936684e+01,1.11163347869134412e+02,3.62609099475720905e+03
1.50200000000000000e+04,5.82869456259678554e+03,-3.40561823192172897e+00,1.99995964927901504e+01,1,-2.64286726269952226e+01,1.11466400732501924e+02,3.62607691383668862e+03
1.50300000000000000e+04,5.79468894892093977e+03,-3.39530690130473678e+00,2.04484135028863356e+01,1,-2.66154299081266927e+01,1.11770575824077966e+02,3.62606254910871758e+03
1.50400000000000000e+04,5.76078917887294665e+03,-3.38470377234070297e+00,2.09005296127598399e+01,1,-2.68013476799117427e+01,1.12075880980208453e+02,3.62604790182852412e+03
1.50500000000000000e+04,5.72699566848077029e+03,-3.37379596306466123e+00,2.13559909187469614e+01,1,-2.69864163668722874e+01,1.12382323937416871e+02,3.62603297326284701e+03
1.50600000000000000e+04,5.69331256542260962e+03,-3.36258817136655308e+00,2.18148439069745947e+01,1,-2.71706263388033520e+01,1.12689912328708360e+02,3.62601776468976095e+03
1.50700000000000000e+04,5.65974725532133198e+03,-3.35106734190269329e+00,2.22771354340003462e+01,1,-2.73539679110811242e+01,1.12998653679800327e+02,3.62600227739855472e+03
1.50800000000000000e+04,5.62629614167664386e+03,-3.33923452899169559e+00,2.27429127055409737e+01,1,-2.75364313450052336e+01,1.13308555405279876e+02,3.62598651268952926e+03
1.50900000000000000e+04,5.59296363477142404e+03,-3.32707769713491164e+00,2.32122232531689541e+01,1,-2.77180068481762056e+01,1.13619624804687831e+02,3.62597047187386306e+03
1.51000000000000000e+04,5.55975214031897667e+03,-3.31459202126217800e+00,2.36851149088521566e+01,1,-2.78986845749088452e+01,1.13931869058530367e+02,3.62595415627344846e+03
1.51100000000000000e+04,5.52667215538477467e+03,-3.30177312199236495e+00,2.41616357772033687e+01,1,-2.80784546266823902e+01,1.14245295224217983e+02,3.62593756722071885e+03
1.51200000000000000e+04,5.49372151894053422e+03,-3.28861987892695184e+00,2.46418342053010377e+01,1,-2.82573070526286045e+01,1.14559910231933287e+02,3.62592070605849403e+03
1.51300000000000000e+04,5.46090162554644849e+03,-3.27511366885726485e+00,2.51257587499338442e+01,1,-2.84352318500583152e+01,1.14875720880427281e+02,3.62590357413982201e+03
1.51400000000000000e+04,5.42821835413294139e+03,-3.26125932227276172e+00,2.56134581421155261e+01,1,-2.86122189650276297e+01,1.15192733832745617e+02,3.62588617282781161e+03
1.51500000000000000e+04,5.39567483379855821e+03,-3.24704566548833196e+00,2.61049812487065118e+01,1,-2.87882582929444588e+01,1.15510955611885336e+02,3.62586850349547240e+03
1.51600000000000000e+04,5.36327694931180849e+03,-3.23246774192005981e+00,2.66003770309731138e+01,1,-2.89633396792165883e+01,1.15830392596383220e+02,3.62585056752554738e+03
1.51700000000000000e+04,5.33102817395749298e+03,-3.21751634488435423e+00,2.70996944999031477e+01,1,-2.91374529199417225e+01,1.16151051015836700e+02,3.62583236631035652e+03
1.51800000000000000e+04,5.29892967272300393e+03,-3.20219020342940919e+00,2.76029826680900356e+01,1,-2.93105877626408962e+01,1.16472936946358701e+02,3.62581390125163125e+03
1.51900000000000000e+04,5.26698438837119011e+03,-3.18647542427506858e+00,2.81102904979866501e+01,1,-2.94827339070357226e+01,1.16796056305967667e+02,3.62579517376034528e+03
1.52000000000000000e+04,5.23520062734878229e+03,-3.17036960706890891e+00,2.86216668463191226e+01,1,-2.96538810058706837e+01,1.17120414849914070e+02,3.62577618525655453e+03
1.52100000000000000e+04,5.20358213994289417e+03,-3.15386881218144532e+00,2.91371604044422128e+01,1,-2.98240186657811783e+01,1.17446018165945532e+02,3.62575693716923888e+03
1.52200000000000000e+04,5.17212552154633886e+03,-3.13696115988367463e+00,2.96568196344030675e+01,1,-2.99931364482081868e+01,1.17772871669511559e+02,3.62573743093613120e+03
